tiempo, ax, ay, az
3.8,132.804,127.217,159.258 n
3.81,132.354,124.354,145.062 n
3.82,134.809,125.573,158.664 n
3.83,133,125,145.146 n
3.84,133.38,125.62,152.81 n
3.85,135.809,126.191,154.138 n
3.86,134.034,127,144.897 n
3.87,134,124.961,152.079 n
3.88,134.627,127.255,151.136 n
3.89,131.706,129,149.35 n
3.9,132,123.704,159.045 n
3.91,134.587,123.88,140.815 n
3.92,135.413,126.293,154.067 n
3.93,133.108,127.108,150.19 n
3.94,134,129,150.63 n
3.95,134.706,126.588,150 n
3.96,131,125.127,148.143 n
3.97,131.3,125.7,152 n
3.98,132.96,129.802,154.881 n
3.99,136.299,126.468,158.597 n
4,134.81,126.81,144.034 n
4.01,133,124.622,154.244 n
4.02,132.81,125.242,151.621 n
4.03,130.379,128.621,148.276 n
4.04,134,125.238,166.381 n
4.05,135.19,125,139.284 n
4.06,135.809,124.381,159.856 n
4.07,133,126.872,144.536 n
4.08,132.647,127.353,150.237 n
4.09,134.618,126.046,164.283 n
4.1,132.191,125.191,138.668 n
4.11,135,124.81,161.915 n
4.12,134.191,126.044,146.148 n
4.13,132,125.191,145.762 n
4.14,133.811,122.811,163.54 n
4.15,132.508,123.746,144.046 n
4.16,135,124.81,154 n
4.17,134.497,125.749,148.241 n
4.18,131.618,127.618,153.618 n
4.19,130.394,125.394,149.169 n
4.2,134,130,154.932 n
4.21,134.962,128.075,149.962 n
4.22,135.039,126,154.921 n
4.23,131.19,127,148.662 n
4.24,131.253,124.494,154.975 n
4.25,132.862,127.311,148.138 n
4.26,135,127.811,152.302 n
4.27,134.494,126.253,152.494 n
4.28,131.19,126.381,147.094 n
4.29,134,128,158.479 n
4.3,134,127.492,145.73 n
4.31,133.811,129.811,152.32 n
4.32,132,127.152,152.545 n
4.33,134.294,125.706,151 n
4.34,134,125.184,146.579 n
4.35,134.81,126.19,155.482 n
4.36,132.747,127.253,149.025 n
4.37,131.19,127,154.569 n
4.38,133.69,127.845,153.62 n
4.39,136.811,126,152.918 n
4.4,134.492,124,149.794 n
4.41,131,125.254,150.238 n
4.42,132,126.747,156.747 n
4.43,132.252,127.495,151 n
4.44,134,126,152.73 n
4.45,134.255,126.277,152.788 n
4.46,135,127.495,151.252 n
4.47,133.494,128,146.494 n
4.48,132,129.187,157.797 n
4.49,131.253,125.253,151.737 n
4.5,132,127.507,152.52 n
4.51,133.505,125.747,156.253 n
4.52,134.747,126.253,151.232 n
4.53,134,129.494,154.025 n
4.54,134,125.414,158.276 n
4.55,132.257,127.257,145.542 n
4.56,132,128.244,152.756 n
4.57,131.747,125.747,151.713 n
4.58,131.279,128.115,150.344 n
4.59,132.536,129.732,154.536 n
