tiempo, ax, ay, az
1495656457.271243,134,126,150
1495656457.274376,135,127,153
1495656457.281148,135,127,153
1495656457.285400,135,126,148
1495656457.291131,135,126,148
1495656457.294502,135,126,151
1495656457.301420,134,126,154
1495656457.304227,134,127,152
1495656457.311243,133,127,151
1495656457.314221,132,127,151
1495656457.321240,132,127,151
1495656457.324228,132,127,154
1495656457.331234,132,126,154
1495656457.334226,133,127,150
1495656457.341235,134,127,149
1495656457.344235,135,126,153
1495656457.351230,135,127,154
1495656457.354229,135,126,150
1495656457.361517,135,126,147
1495656457.364241,135,126,149
1495656457.371235,134,125,154
1495656457.374226,134,126,156
1495656457.381235,132,126,150
1495656457.384234,132,127,149
1495656457.391235,132,126,152
1495656457.394225,132,125,151
1495656457.401235,132,125,150
1495656457.404224,133,126,156
1495656457.411235,134,125,154
1495656457.414226,134,125,147
1495656457.421229,135,124,149
1495656457.425236,135,124,153
1495656457.429235,134,125,152
1495656457.436235,134,125,151
1495656457.439228,134,124,152
1495656457.446236,134,124,152
1495656457.449234,133,125,152
1495656457.456239,133,125,151
1495656457.459230,133,124,156
1495656457.466234,133,124,153
1495656457.469220,133,123,149
1495656457.476171,134,124,150
1495656457.479236,135,125,155
1495656457.486231,135,126,152
1495656457.489234,135,125,148
1495656457.496236,135,125,152
1495656457.499228,134,126,152
1495656457.506236,133,125,150
1495656457.509236,133,125,153
1495656457.516235,133,125,155
1495656457.519235,133,125,150
1495656457.526237,134,125,149
1495656457.529239,134,125,150
1495656457.536232,134,126,151
1495656457.539235,134,126,153
1495656457.546236,134,125,151
1495656457.549235,134,125,149
1495656457.556239,134,125,149
1495656457.559229,134,124,151
1495656457.566236,134,124,150
1495656457.569226,134,125,154
1495656457.576235,134,125,154
1495656457.579229,134,125,149
1495656457.586231,133,124,148
1495656457.589235,133,124,154
1495656457.596236,133,124,157
1495656457.599230,133,124,152
1495656457.607236,133,125,150
1495656457.610225,134,124,151
1495656457.617236,133,124,148
1495656457.620235,134,125,152
1495656457.627236,135,126,158
1495656457.629227,134,126,153
1495656457.636231,134,126,146
1495656457.639234,133,125,146
1495656457.648236,134,125,152
1495656457.650225,134,126,152
1495656457.654234,134,126,149
1495656457.661235,134,127,151
1495656457.664235,134,126,150
1495656457.671171,133,126,147
1495656457.674227,133,126,151
1495656457.681236,134,127,155
1495656457.684236,134,127,151
1495656457.691235,134,127,148
1495656457.694227,134,127,148
1495656457.699234,134,127,150
1495656457.706236,134,127,152
1495656457.709237,134,126,149
1495656457.716236,134,126,149
1495656457.719170,133,125,149
1495656457.728238,133,124,151
1495656457.730226,134,124,155
1495656457.734234,133,125,154
1495656457.741236,133,125,151
1495656457.744236,133,126,152
1495656457.751234,132,124,151
1495656457.754237,132,124,151
1495656457.761229,132,124,152
1495656457.764236,133,123,157
1495656457.771172,133,124,155
1495656457.774227,134,123,151
1495656457.781236,135,123,154
1495656457.784235,135,124,153
1495656457.791236,135,124,150
1495656457.794227,135,124,151
1495656457.801238,134,125,151
1495656457.804237,132,127,148
1495656457.811242,131,127,149
1495656457.814227,131,126,154
1495656457.821233,131,125,154
1495656457.824237,130,125,151
1495656457.831238,131,124,154
1495656457.834228,133,125,157
1495656457.841238,134,125,152
1495656457.844237,134,123,149
1495656457.851238,135,123,150
1495656457.854233,134,124,149
1495656457.861346,134,124,152
1495656457.864162,134,124,154
1495656457.871156,133,123,148
1495656457.874160,133,122,147
1495656457.881167,132,121,150
1495656457.884165,132,122,152
1495656457.891165,132,122,154
1495656457.894157,132,122,152
1495656457.901166,133,122,147
1495656457.904157,134,122,151
1495656457.911166,134,122,153
1495656457.914159,134,122,145
1495656457.921161,135,123,149
1495656457.924165,135,122,152
1495656457.931168,134,122,146
1495656457.934157,134,124,150
1495656457.941165,134,122,154
1495656457.944167,133,124,150
1495656457.951165,133,124,148
1495656457.954158,133,124,155
1495656457.961166,132,123,150
1495656457.964164,132,123,144
1495656457.971175,132,124,154
1495656457.974192,132,124,156
1495656457.981196,131,125,147
1495656457.984198,132,125,155
1495656457.991196,133,124,158
1495656457.994187,132,125,147
1495656458.001178,133,126,150
1495656458.004178,133,125,156
1495656458.009269,132,125,151
1495656458.016280,132,126,151
1495656458.019289,132,126,159
1495656458.026290,132,125,152
1495656458.029287,132,126,151
1495656458.036289,132,125,157
1495656458.039283,132,125,154
1495656458.046288,132,126,150
1495656458.049283,132,125,152
1495656458.056291,132,125,153
1495656458.059282,132,125,151
1495656458.066287,132,125,150
1495656458.069289,133,125,154
1495656458.076281,133,125,154
1495656458.080289,133,126,152
1495656458.087286,133,126,153
1495656458.090279,133,125,152
1495656458.097289,132,125,152
1495656458.100288,132,126,152
1495656458.106279,133,126,154
1495656458.109285,133,125,153
1495656458.116287,133,126,149
1495656458.119281,134,126,151
1495656458.126291,134,124,153
1495656458.129289,134,124,148
1495656458.136290,134,124,147
1495656458.139284,134,124,152
1495656458.146288,133,125,150
1495656458.149287,132,125,152
1495656458.156291,132,124,154
1495656458.160291,132,124,152
1495656458.164290,133,125,152
1495656458.171286,134,125,152
1495656458.174280,135,124,152
1495656458.181290,135,125,150
1495656458.184289,135,125,149
1495656458.191290,135,125,151
1495656458.194279,134,125,150
1495656458.201289,133,125,150
1495656458.204281,133,125,153
1495656458.211290,133,125,153
1495656458.214280,133,125,150
1495656458.221284,134,124,151
1495656458.224288,134,124,151
1495656458.231288,133,125,149
1495656458.234278,133,124,150
1495656458.241288,134,123,152
1495656458.244291,134,124,152
1495656458.251287,134,124,150
1495656458.254291,135,124,154
1495656458.261294,134,124,151
1495656458.264289,135,124,149
1495656458.270290,135,123,150
1495656458.274278,134,124,150
1495656458.280287,134,124,151
1495656458.284286,134,124,153
1495656458.291289,133,124,152
1495656458.294284,134,124,153
1495656458.300291,134,124,149
1495656458.304225,134,124,150
1495656458.311291,134,124,151
1495656458.314281,134,124,149
1495656458.321285,134,125,149
1495656458.324289,134,125,151
1495656458.331293,134,124,152
1495656458.334283,134,125,151
1495656458.341294,134,124,151
1495656458.344291,135,124,152
1495656458.351293,134,125,149
1495656458.354204,134,124,152
1495656458.360297,135,124,154
1495656458.364291,134,124,151
1495656458.378288,134,124,149
1495656458.382285,134,124,152
1495656458.383233,134,123,152
1495656458.385281,134,122,151
1495656458.395293,134,122,152
1495656458.397283,133,121,153
1495656458.399292,133,120,154
1495656458.406284,134,120,156
1495656458.409293,134,120,156
1495656458.416293,135,122,153
1495656458.419287,137,121,152
1495656458.425292,139,122,152
1495656458.429290,139,123,148
1495656458.435295,139,125,150
1495656458.439293,137,125,152
1495656458.446290,135,124,149
1495656458.449293,133,123,151
1495656458.456288,131,121,151
1495656458.459160,131,122,154
1495656458.466243,132,122,158
1495656458.469153,133,121,152
1495656458.476250,135,121,151
1495656458.479247,137,122,150
1495656458.485241,139,122,148
1495656458.489241,140,122,152
1495656458.495246,140,122,150
1495656458.499244,139,121,147
1495656458.505240,137,122,147
1495656458.510247,135,122,151
1495656458.517244,134,123,154
1495656458.520242,133,123,152
1495656458.527243,132,122,151
1495656458.530234,133,122,151
1495656458.535242,133,122,150
1495656458.539242,134,122,153
1495656458.545243,135,122,156
1495656458.549246,136,122,151
1495656458.556245,137,121,147
1495656458.559246,140,122,149
1495656458.565246,141,121,150
1495656458.569246,140,120,147
1495656458.575247,137,120,144
1495656458.579242,134,121,147
1495656458.585237,132,123,152
1495656458.589238,131,123,155
1495656458.595244,131,125,159
