tiempo, ax, ay, az
1495655325.374377,129,125,152
1495655325.379269,128,125,151
1495655325.385254,128,126,151
1495655325.389371,128,126,152
1495655325.395523,128,126,152
1495655325.402365,128,126,152
1495655325.404354,129,126,152
1495655325.410367,129,126,152
1495655325.414250,129,126,152
1495655325.420373,129,126,152
1495655325.424369,129,126,152
1495655325.430284,129,126,152
1495655325.434270,128,126,153
1495655325.440403,129,126,152
1495655325.444419,129,126,152
1495655325.450414,129,126,152
1495655325.454418,128,126,152
1495655325.460419,128,126,152
1495655325.466418,129,126,152
1495655325.469416,129,126,152
1495655325.474407,128,126,152
1495655325.480417,129,126,152
1495655325.484417,128,126,152
1495655325.490411,129,126,152
1495655325.494415,129,126,152
1495655325.500416,129,126,152
1495655325.504419,129,126,153
1495655325.510416,128,126,153
1495655325.514420,128,126,152
1495655325.520400,129,126,152
1495655325.527460,128,126,152
1495655325.529405,129,126,152
1495655325.535463,129,126,152
1495655325.539455,129,125,151
1495655325.545417,129,126,152
1495655325.549416,129,126,152
1495655325.556347,129,126,152
1495655325.560417,128,125,152
1495655325.564416,129,126,152
1495655325.570415,129,126,152
1495655325.574411,129,126,152
1495655325.580419,128,126,151
1495655325.584418,128,126,152
1495655325.590414,129,126,153
1495655325.594418,128,126,152
1495655325.600418,128,126,152
1495655325.604417,128,126,152
1495655325.610417,129,126,152
1495655325.614417,129,126,152
1495655325.620407,129,126,152
1495655325.624410,129,126,152
1495655325.630416,129,125,152
1495655325.634415,128,125,152
1495655325.640410,129,126,152
1495655325.644414,129,126,152
1495655325.650418,129,126,152
1495655325.654418,129,126,152
1495655325.660418,129,126,152
1495655325.664417,129,126,152
1495655325.670418,128,126,152
1495655325.674409,128,126,152
1495655325.680418,129,126,152
1495655325.684417,129,126,152
1495655325.690412,129,126,152
1495655325.694415,128,126,151
1495655325.700416,129,126,152
1495655325.704415,129,126,153
1495655325.710416,129,126,152
1495655325.714411,129,126,153
1495655325.720415,128,126,152
1495655325.724419,129,126,152
1495655325.730418,129,126,152
1495655325.734417,128,126,151
1495655325.740413,129,126,152
1495655325.744417,129,126,152
1495655325.753410,129,126,153
1495655325.755469,129,126,152
1495655325.760417,129,126,152
1495655325.764416,129,126,152
1495655325.770417,128,126,152
1495655325.774411,128,126,152
1495655325.783459,129,126,152
1495655325.785408,129,126,153
1495655325.790389,129,126,152
