tiempo, ax, ay, az
1495657527.158428,134,126,151
1495657527.162524,135,126,152
1495657527.166472,135,126,150
1495657527.172824,134,125,151
1495657527.176810,135,125,152
1495657527.182732,134,126,152
1495657527.186626,134,125,152
1495657527.192626,134,125,153
1495657527.196634,134,126,152
1495657527.202625,134,126,152
1495657527.206639,134,125,152
1495657527.212644,133,125,152
1495657527.216644,133,125,152
1495657527.222644,134,125,152
1495657527.226642,134,125,152
1495657527.232644,134,126,151
1495657527.238643,134,126,153
1495657527.241528,135,126,152
1495657527.246642,135,126,150
1495657527.252647,134,126,149
1495657527.256645,134,125,151
1495657527.262640,134,126,151
1495657527.266644,134,125,152
1495657527.272645,134,125,151
1495657527.276636,133,126,152
1495657527.282639,133,126,153
1495657527.286624,133,126,154
1495657527.292648,134,126,153
1495657527.296645,134,126,152
1495657527.302645,135,126,150
1495657527.306644,135,126,150
1495657527.312645,135,126,152
1495657527.316643,134,126,151
1495657527.322644,134,126,150
1495657527.326643,133,126,152
1495657527.332644,133,127,152
1495657527.336646,133,127,152
1495657527.342646,133,126,151
1495657527.348644,133,126,151
1495657527.351638,133,126,152
1495657527.356646,134,127,153
1495657527.362641,134,126,152
1495657527.366645,134,126,150
1495657527.372646,134,126,151
1495657527.376640,134,127,152
1495657527.382645,134,126,151
1495657527.386638,134,126,152
1495657527.392638,134,126,153
1495657527.396643,133,125,152
1495657527.402639,134,125,151
1495657527.406638,134,126,151
1495657527.412639,134,126,152
1495657527.416643,134,126,152
1495657527.422644,134,126,153
1495657527.426648,134,126,152
1495657527.432642,134,126,151
1495657527.436642,134,127,149
1495657527.442647,134,127,151
1495657527.446641,134,127,153
1495657527.452646,134,126,154
1495657527.456638,134,126,150
1495657527.462640,134,125,149
1495657527.466644,135,125,151
1495657527.472646,135,126,153
1495657527.476590,135,126,152
1495657527.482644,134,126,149
1495657527.486511,135,127,151
1495657527.492600,134,126,151
1495657527.496597,134,126,153
1495657527.502596,134,126,156
1495657527.506596,134,126,154
1495657527.512591,135,126,149
1495657527.516595,135,125,149
1495657527.522597,135,125,152
1495657527.526595,135,125,152
1495657527.533597,135,125,148
1495657527.537594,135,124,150
1495657527.543591,135,124,153
1495657527.547595,135,125,152
1495657527.552596,135,125,152
1495657527.556595,135,125,153
1495657527.562591,135,126,153
1495657527.566596,135,125,149
1495657527.572596,135,125,149
1495657527.577595,135,126,155
1495657527.581597,135,125,152
1495657527.587611,134,125,147
1495657527.591597,135,125,152
1495657527.597596,135,125,155
1495657527.601597,135,124,151
1495657527.607598,136,125,150
1495657527.611604,136,125,153
1495657527.617595,136,125,150
1495657527.621596,135,125,149
1495657527.627597,135,125,156
1495657527.631597,135,124,154
1495657527.637605,134,124,148
1495657527.641599,134,124,151
1495657527.647598,135,124,156
1495657527.651600,136,124,150
1495657527.657599,137,124,149
1495657527.661599,137,124,153
1495657527.667601,136,123,151
1495657527.671599,135,124,150
1495657527.677599,135,123,155
1495657527.681588,135,124,157
1495657527.687615,135,124,152
1495657527.691595,135,123,152
1495657527.697592,135,124,154
1495657527.701596,135,124,149
1495657527.707599,135,124,150
1495657527.711596,136,124,153
1495657527.717596,136,123,154
1495657527.721597,137,124,153
1495657527.727598,138,123,151
1495657527.731597,138,124,150
1495657527.737596,137,125,150
1495657527.741511,135,125,151
1495657527.749490,134,125,153
1495657527.752480,134,124,151
1495657527.757479,134,124,150
1495657527.761585,136,125,154
1495657527.767606,137,125,153
1495657527.771597,138,125,149
1495657527.777597,139,125,149
1495657527.781599,138,124,150
1495657527.787671,136,125,148
1495657527.791593,135,125,151
1495657527.797594,135,126,155
1495657527.801593,134,126,151
1495657527.807598,134,126,152
1495657527.811598,135,125,155
1495657527.817598,136,124,151
1495657527.821598,136,125,148
1495657527.827598,137,125,150
1495657527.831597,137,124,150
1495657527.837598,137,125,150
1495657527.841597,137,125,152
1495657527.847595,136,124,151
1495657527.851597,135,125,150
1495657527.857599,136,125,155
1495657527.861601,136,124,155
1495657527.867602,136,123,148
1495657527.872600,136,123,147
1495657527.878601,135,124,151
1495657527.882594,135,124,152
1495657527.888513,136,124,153
1495657527.892594,136,125,154
1495657527.897596,136,124,153
1495657527.901600,136,125,152
1495657527.907602,136,126,154
1495657527.911600,137,126,154
1495657527.917600,136,125,150
1495657527.921602,135,125,150
1495657527.927601,135,125,151
1495657527.931601,135,125,152
1495657527.937601,135,125,154
1495657527.941600,136,124,153
1495657527.947598,137,125,153
1495657527.951600,137,125,155
1495657527.957600,136,125,152
1495657527.961599,135,125,150
1495657527.967595,134,125,152
1495657527.971601,134,126,155
1495657527.977608,134,125,153
1495657527.981601,134,126,151
1495657527.987602,135,125,156
1495657527.992597,136,124,156
1495657527.996606,136,124,153
1495657528.002595,136,123,153
1495657528.006579,136,122,150
1495657528.012590,135,123,149
1495657528.016597,135,123,154
1495657528.022596,135,123,153
1495657528.026602,135,123,150
1495657528.032601,135,124,150
1495657528.036602,136,123,154
1495657528.042602,136,123,155
1495657528.046605,135,122,153
1495657528.052603,135,123,151
1495657528.056602,134,123,150
1495657528.062600,133,124,150
1495657528.066602,133,125,156
1495657528.072602,134,124,155
1495657528.076600,135,124,147
1495657528.082599,136,125,150
