tiempo, ax, ay, az
1495657133.275287,129,127,152
1495657133.277219,129,127,151
1495657133.283177,129,127,152
1495657133.287467,129,127,152
1495657133.293539,129,127,152
1495657133.297327,129,128,152
1495657133.303151,129,127,152
1495657133.306190,129,127,151
1495657133.312290,129,127,152
1495657133.316302,129,127,152
1495657133.322290,129,127,152
1495657133.326296,129,127,152
1495657133.332299,129,127,152
1495657133.336304,129,127,152
1495657133.342304,129,127,151
1495657133.346303,129,127,151
1495657133.352304,129,127,152
1495657133.356302,129,127,152
1495657133.365232,129,127,152
1495657133.367189,129,127,152
1495657133.372319,129,127,152
1495657133.376304,129,127,151
1495657133.382298,129,127,151
1495657133.386303,130,127,152
1495657133.392304,129,127,153
1495657133.396303,129,127,152
1495657133.402303,130,127,152
1495657133.406293,130,128,152
1495657133.412303,129,127,151
1495657133.416295,130,128,151
1495657133.422299,130,128,152
1495657133.426299,130,127,153
1495657133.432314,130,128,151
1495657133.439303,130,128,151
1495657133.441294,130,127,152
1495657133.447304,130,127,151
1495657133.451303,130,127,152
1495657133.457303,130,128,153
1495657133.461303,130,127,153
1495657133.467300,131,128,151
1495657133.471305,131,127,151
1495657133.477302,131,127,152
1495657133.481304,130,128,152
1495657133.487304,131,128,152
1495657133.491304,131,128,153
1495657133.497304,131,128,151
1495657133.501305,131,128,151
1495657133.507310,131,127,151
1495657133.511304,131,128,152
1495657133.517300,131,127,152
1495657133.521299,131,128,152
1495657133.527306,131,128,152
1495657133.531303,131,128,152
1495657133.537305,131,128,152
1495657133.541305,131,128,153
1495657133.547305,131,127,152
1495657133.551304,131,128,151
1495657133.557304,132,128,152
1495657133.561304,132,128,152
1495657133.567302,131,128,153
1495657133.571305,132,127,151
1495657133.577304,132,128,150
1495657133.581304,132,128,153
1495657133.587305,132,127,152
1495657133.591305,132,127,153
1495657133.597304,132,128,152
1495657133.601304,132,128,150
1495657133.607306,132,128,152
1495657133.611304,132,127,153
1495657133.617301,133,127,152
1495657133.621451,132,128,150
1495657133.627305,133,128,151
1495657133.631304,133,128,153
1495657133.636305,133,128,154
1495657133.642305,133,128,152
1495657133.646305,133,128,151
1495657133.652304,133,128,152
1495657133.656305,133,128,153
1495657133.662305,133,128,152
1495657133.666308,133,128,151
1495657133.672306,133,128,151
1495657133.676305,134,128,152
1495657133.682304,134,128,153
1495657133.686305,133,128,153
1495657133.692305,134,128,151
1495657133.696293,134,128,151
1495657133.702298,134,128,152
1495657133.706301,134,128,152
1495657133.712302,134,128,152
1495657133.716238,134,127,151
1495657133.722295,134,128,152
1495657133.726295,134,128,151
1495657133.732304,134,128,152
1495657133.736303,134,127,152
1495657133.742302,134,128,151
1495657133.746302,134,128,152
1495657133.753310,134,128,152
1495657133.757307,134,127,151
1495657133.763308,134,128,152
1495657133.767306,134,128,153
1495657133.773307,134,128,152
1495657133.777305,134,128,151
1495657133.782307,134,128,152
1495657133.786305,135,128,152
1495657133.792305,135,128,151
1495657133.796305,135,128,152
1495657133.802298,134,128,152
1495657133.806304,134,128,152
1495657133.812305,135,128,150
1495657133.816303,135,128,152
1495657133.822324,135,128,153
1495657133.826302,135,128,151
1495657133.832313,135,128,150
1495657133.836306,135,128,151
1495657133.842306,135,128,152
1495657133.846305,135,128,151
1495657133.852306,135,128,150
1495657133.856705,135,128,152
1495657133.862540,135,128,153
1495657133.866540,135,128,151
1495657133.872293,135,128,151
1495657133.876288,135,127,153
1495657133.882294,135,128,152
1495657133.886302,135,128,150
1495657133.892305,134,128,151
1495657133.896306,134,128,153
1495657133.902297,134,128,151
1495657133.906305,135,128,151
1495657133.912306,135,128,152
1495657133.916305,135,128,152
1495657133.922380,135,128,150
1495657133.926293,135,128,150
1495657133.932295,135,128,153
1495657133.936294,134,128,152
1495657133.942295,134,127,150
1495657133.946300,135,128,152
1495657133.960306,135,128,153
1495657133.964304,135,128,151
1495657133.965297,135,128,150
1495657133.967300,135,128,151
1495657133.976306,135,128,153
1495657133.979300,135,127,151
1495657133.981291,135,127,151
1495657133.987304,135,128,153
1495657133.991302,135,128,152
1495657133.997303,135,128,150
1495657134.001299,135,128,150
1495657134.007305,135,128,152
1495657134.011304,134,128,150
1495657134.017310,134,128,150
1495657134.021302,135,128,153
1495657134.027302,135,129,152
1495657134.031303,135,128,150
1495657134.037304,135,128,151
1495657134.041295,135,128,153
1495657134.047304,135,128,152
1495657134.051304,135,128,150
1495657134.057302,135,128,150
1495657134.061304,135,128,153
1495657134.067249,135,128,151
1495657134.071303,134,128,151
1495657134.077304,135,128,152
1495657134.081304,135,129,152
1495657134.087303,135,128,150
1495657134.091304,135,128,151
1495657134.098305,135,128,152
1495657134.102299,135,128,151
1495657134.108309,135,128,149
1495657134.112304,135,128,151
1495657134.118299,134,128,154
1495657134.122303,134,128,152
1495657134.127303,134,127,151
1495657134.131305,135,127,152
1495657134.137304,135,128,151
1495657134.141297,135,128,149
1495657134.147304,135,128,149
1495657134.151303,135,128,153
1495657134.157304,134,128,151
1495657134.161303,134,128,149
1495657134.167298,135,128,152
1495657134.171304,135,128,153
1495657134.177305,135,127,151
1495657134.181304,135,127,151
1495657134.187305,135,127,153
1495657134.191303,134,127,152
1495657134.197305,134,127,150
1495657134.201299,135,128,154
1495657134.207307,135,128,155
1495657134.211306,135,127,150
1495657134.217349,135,127,148
1495657134.221305,135,127,153
1495657134.227305,135,127,155
1495657134.231321,134,126,150
1495657134.237309,135,125,151
1495657134.241300,135,125,153
