tiempo, ax, ay, az
1495656847.780063,128,126,152
1495656847.785418,128,126,151
1495656847.791232,129,126,152
1495656847.795652,128,126,151
1495656847.799543,128,126,151
1495656847.805731,128,126,152
1495656847.809447,128,126,152
1495656847.816514,128,126,152
1495656847.826532,128,126,152
1495656847.830526,128,126,152
1495656847.831530,128,126,152
1495656847.842541,129,126,152
1495656847.845532,128,126,152
1495656847.846523,128,126,152
1495656847.850533,129,126,152
1495656847.854533,129,126,152
1495656847.860532,129,126,152
1495656847.864525,129,126,152
1495656847.870532,128,126,152
1495656847.874533,128,126,151
1495656847.880534,128,126,152
1495656847.884533,128,126,152
1495656847.890527,128,126,152
1495656847.894533,128,126,152
1495656847.900532,128,126,152
1495656847.904445,129,126,152
1495656847.910530,129,126,152
1495656847.914530,129,126,152
1495656847.920530,128,126,151
1495656847.924530,128,126,152
1495656847.931533,128,126,152
1495656847.936531,128,126,152
1495656847.941530,128,126,152
1495656847.945528,128,125,152
1495656847.949530,128,125,152
1495656847.956527,128,126,152
1495656847.960530,128,126,152
1495656847.967531,128,126,152
1495656847.970523,128,126,152
1495656847.977532,128,126,152
1495656847.980531,128,126,152
1495656847.988527,129,126,152
1495656847.991531,128,126,151
1495656847.995528,128,126,152
1495656847.999529,128,126,152
1495656848.005519,128,126,152
1495656848.009515,128,126,152
1495656848.015523,128,126,151
1495656848.019531,128,126,152
1495656848.025529,128,126,152
1495656848.029530,128,126,151
1495656848.035530,128,126,152
1495656848.039530,128,126,152
1495656848.045530,128,126,152
1495656848.049531,128,126,152
1495656848.055526,128,126,152
1495656848.059467,129,126,152
1495656848.065537,129,126,152
1495656848.069531,128,126,151
1495656848.075531,128,126,151
1495656848.079531,128,126,152
1495656848.085533,128,126,152
1495656848.089526,128,126,152
1495656848.095531,128,126,152
1495656848.099532,128,125,152
1495656848.105527,128,126,151
1495656848.109532,128,126,151
1495656848.115531,128,126,152
1495656848.119531,128,126,152
1495656848.125532,128,126,152
1495656848.129533,128,126,152
1495656848.135532,128,126,152
1495656848.139531,128,126,152
1495656848.145531,128,126,152
1495656848.149532,128,126,152
1495656848.155537,128,126,152
1495656848.159532,128,126,152
1495656848.165531,128,126,152
1495656848.169532,128,126,152
1495656848.175532,129,126,151
1495656848.179532,128,126,152
1495656848.185532,128,126,151
1495656848.189528,128,126,152
1495656848.195532,128,126,152
1495656848.199532,128,126,152
1495656848.205536,128,126,152
1495656848.209532,128,126,152
1495656848.215533,128,126,152
1495656848.219532,128,126,152
1495656848.225530,129,126,151
1495656848.229532,128,126,152
1495656848.235532,128,126,152
1495656848.239531,128,126,152
1495656848.245531,129,126,152
1495656848.249532,129,126,152
1495656848.255465,128,126,152
1495656848.259591,128,126,152
1495656848.265586,128,126,151
1495656848.269585,128,126,152
1495656848.275521,128,126,153
1495656848.279581,128,126,153
1495656848.285581,129,126,153
1495656848.289577,129,126,153
1495656848.295586,130,126,152
1495656848.299533,130,126,152
1495656848.305575,130,126,152
1495656848.309579,130,126,151
1495656848.315584,129,126,151
1495656848.319584,129,126,152
1495656848.325583,129,126,152
1495656848.329582,128,126,152
1495656848.335582,129,126,152
1495656848.339581,129,126,152
1495656848.345581,129,126,151
1495656848.349585,129,126,151
1495656848.357576,129,126,152
1495656848.360575,129,126,152
1495656848.367471,129,126,152
1495656848.370759,130,126,153
1495656848.377583,130,126,151
1495656848.379536,129,126,152
1495656848.385584,129,126,150
1495656848.389585,129,126,151
1495656848.395587,129,126,153
1495656848.399585,129,126,152
1495656848.405603,129,127,152
1495656848.409584,129,126,152
1495656848.415583,129,126,151
1495656848.419583,130,126,152
1495656848.425585,130,126,151
1495656848.429583,130,126,151
1495656848.435583,130,126,152
1495656848.439587,129,126,152
1495656848.445525,129,126,152
1495656848.449586,129,126,152
1495656848.455581,129,126,151
1495656848.459580,129,126,152
1495656848.465581,129,126,152
1495656848.469584,129,126,152
1495656848.475585,129,126,152
1495656848.479584,129,126,152
1495656848.485583,129,126,153
1495656848.489520,129,126,151
1495656848.495583,130,126,151
1495656848.499586,129,126,152
1495656848.505581,129,126,152
1495656848.509583,129,126,152
1495656848.515585,129,126,152
1495656848.519582,129,126,152
1495656848.525583,129,126,153
1495656848.529587,129,126,152
1495656848.535583,129,126,152
1495656848.539555,129,126,151
1495656848.545549,129,126,152
1495656848.549586,129,126,152
1495656848.555583,129,126,152
1495656848.559578,129,126,152
1495656848.565584,129,126,152
1495656848.569584,130,126,152
1495656848.575577,129,126,152
1495656848.579587,129,126,152
1495656848.585583,129,126,152
1495656848.589595,129,126,152
1495656848.595586,129,126,153
1495656848.599585,129,126,152
1495656848.605586,129,126,152
1495656848.609585,129,126,151
1495656848.615585,129,126,152
1495656848.619590,129,126,152
1495656848.625588,129,126,152
1495656848.629586,129,126,152
1495656848.635587,129,126,151
1495656848.639613,129,126,152
1495656848.645587,129,126,152
1495656848.649585,129,126,151
1495656848.655585,129,126,152
1495656848.659580,129,126,152
1495656848.665587,129,126,152
1495656848.669588,129,126,152
1495656848.675581,129,126,152
1495656848.679585,129,126,152
1495656848.685581,129,126,152
1495656848.689576,129,126,151
1495656848.695590,129,126,151
1495656848.699587,129,126,152
1495656848.705583,129,126,152
1495656848.709583,129,126,152
1495656848.715588,129,126,152
1495656848.719585,129,126,152
1495656848.725581,129,126,152
1495656848.729585,129,126,152
1495656848.735585,129,126,152
1495656848.739584,129,126,152
1495656848.745585,129,126,152
1495656848.749583,129,126,152
1495656848.755583,129,126,152
1495656848.759477,129,126,152
1495656848.765588,129,126,151
1495656848.769586,129,126,151
1495656848.775582,129,126,152
1495656848.779586,129,126,152
1495656848.785586,129,126,152
1495656848.789586,129,126,152
1495656848.795584,129,126,152
1495656848.799582,129,126,151
1495656848.805588,129,125,151
1495656848.809586,130,126,152
1495656848.815586,130,126,152
1495656848.819586,130,126,153
1495656848.825581,130,126,153
1495656848.829585,130,126,152
1495656848.835584,130,126,152
1495656848.839533,129,126,151
1495656848.845585,130,126,152
1495656848.849589,130,126,152
1495656848.855589,130,126,152
1495656848.859580,130,126,152
1495656848.865581,130,126,152
1495656848.869590,130,126,152
1495656848.875585,130,126,152
1495656848.879588,130,126,153
1495656848.885585,130,126,152
1495656848.889588,130,126,151
1495656848.895589,130,126,151
1495656848.899583,130,126,152
1495656848.905582,130,126,152
1495656848.909579,130,126,152
1495656848.915585,130,127,153
1495656848.919587,131,126,152
1495656848.925588,131,126,151
1495656848.929588,131,126,151
1495656848.935588,131,126,152
1495656848.939592,131,126,152
1495656848.945587,131,126,153
1495656848.949587,131,126,151
1495656848.955586,131,126,151
1495656848.959589,131,126,152
1495656848.965442,131,126,152
1495656848.969477,131,126,152
1495656848.975575,131,126,151
1495656848.979505,131,126,151
1495656848.985582,132,126,152
1495656848.989583,132,126,152
1495656848.995589,132,126,153
1495656848.999587,132,126,152
1495656849.005592,132,126,151
1495656849.009579,132,126,153
1495656849.015586,133,126,153
1495656849.019590,133,126,153
1495656849.025584,132,126,150
1495656849.029589,133,126,151
1495656849.035595,133,126,154
1495656849.039588,133,126,153
1495656849.045588,133,126,151
1495656849.049588,133,126,150
1495656849.055587,133,127,152
1495656849.059590,134,126,154
1495656849.065588,133,127,152
1495656849.069592,133,126,151
1495656849.075587,133,126,151
1495656849.079591,134,126,152
1495656849.085593,134,126,153
1495656849.089588,134,127,152
1495656849.096590,134,127,152
1495656849.106589,134,126,151
1495656849.110579,134,127,152
1495656849.111588,135,127,153
1495656849.122588,135,127,152
1495656849.125586,135,127,151
1495656849.126579,135,127,151
1495656849.130587,135,127,153
1495656849.134581,135,127,152
1495656849.140590,135,127,151
1495656849.144589,135,126,152
1495656849.150589,135,127,153
1495656849.154579,135,127,152
1495656849.160589,135,127,151
1495656849.164579,135,126,152
1495656849.173590,135,127,151
1495656849.176589,135,126,150
1495656849.180592,136,127,152
1495656849.184591,136,127,153
1495656849.190591,136,126,151
1495656849.194582,136,127,150
1495656849.200591,136,126,152
1495656849.205589,136,127,153
1495656849.211586,136,126,150
1495656849.215589,136,127,150
1495656849.221589,136,127,153
1495656849.225584,136,126,151
1495656849.231588,136,127,150
1495656849.234579,136,126,153
1495656849.240592,136,127,153
1495656849.244591,136,126,149
1495656849.251588,136,127,151
1495656849.254582,137,127,153
1495656849.260590,136,127,151
1495656849.264580,136,127,150
1495656849.270588,137,127,152
1495656849.274582,137,127,153
1495656849.280593,136,127,150
1495656849.284591,136,127,151
1495656849.290584,136,127,153
1495656849.294584,136,127,150
1495656849.300586,136,127,150
1495656849.304574,136,127,152
1495656849.310584,136,127,151
1495656849.314582,136,127,150
1495656849.320589,136,126,151
1495656849.324588,137,127,152
1495656849.330589,136,127,150
1495656849.334592,136,127,150
1495656849.340583,137,127,153
1495656849.344583,136,127,151
1495656849.350587,136,127,149
1495656849.354591,136,127,152
1495656849.360591,136,127,153
1495656849.364581,135,127,151
1495656849.370585,135,127,151
1495656849.374583,135,127,153
1495656849.380599,135,127,151
1495656849.384588,136,127,151
1495656849.390589,136,127,153
1495656849.394584,136,127,151
1495656849.400592,136,127,149
1495656849.404583,136,127,151
1495656849.410585,136,127,153
1495656849.414590,136,127,151
1495656849.420592,135,127,149
1495656849.424590,136,127,152
1495656849.430590,135,127,151
1495656849.434589,136,127,150
1495656849.440589,136,127,151
1495656849.444594,136,127,152
1495656849.450581,136,127,150
1495656849.454592,136,127,150
1495656849.460584,136,127,153
1495656849.464468,136,127,151
1495656849.470588,136,127,150
1495656849.474591,136,127,152
1495656849.480592,136,127,152
1495656849.484591,136,127,150
1495656849.490595,135,126,151
1495656849.494586,135,127,153
1495656849.500592,135,126,152
1495656849.504591,135,126,149
1495656849.510587,135,126,151
1495656849.514594,135,127,154
1495656849.520591,135,126,150
1495656849.524594,136,126,149
1495656849.530589,136,126,152
1495656849.534593,136,126,150
1495656849.540593,135,126,150
1495656849.544592,135,126,154
1495656849.550585,135,126,153
1495656849.554592,134,126,150
1495656849.560592,134,126,152
1495656849.564501,135,126,155
1495656849.570476,135,126,151
1495656849.574699,135,126,150
1495656849.580496,135,126,154
1495656849.584496,135,127,152
1495656849.590501,135,126,149
1495656849.594495,135,126,151
1495656849.600499,135,126,153
1495656849.604499,135,127,151
1495656849.610496,135,127,150
1495656849.614499,135,126,153
1495656849.620499,135,126,152
1495656849.624499,134,125,149
1495656849.630500,134,125,152
1495656849.634501,135,126,155
1495656849.640502,135,126,151
1495656849.645501,135,126,150
1495656849.651504,135,125,152
1495656849.655499,135,126,152
1495656849.661494,135,126,149
1495656849.665492,135,126,150
1495656849.671495,135,126,154
1495656849.674493,135,126,151
1495656849.680502,135,126,150
1495656849.684502,135,126,153
1495656849.690501,134,126,153
1495656849.694496,134,126,151
1495656849.700502,135,126,151
1495656849.704500,136,126,152
1495656849.710496,136,126,150
1495656849.714501,135,126,149
1495656849.720501,135,126,152
1495656849.724501,134,127,152
1495656849.730494,134,126,151
1495656849.734502,134,126,152
1495656849.740501,134,126,154
1495656849.744502,134,126,153
1495656849.750494,135,126,151
1495656849.754500,135,125,153
1495656849.760497,135,126,153
1495656849.764504,135,125,150
1495656849.770494,135,125,151
1495656849.774502,134,126,153
1495656849.780500,134,125,153
1495656849.784500,135,126,152
1495656849.790501,135,125,152
1495656849.794497,136,125,152
1495656849.800533,136,125,148
1495656849.804501,136,125,148
1495656849.810496,137,125,152
1495656849.814501,136,125,149
1495656849.820501,136,125,148
1495656849.824500,135,125,153
1495656849.830500,134,126,153
1495656849.834503,134,126,152
1495656849.840501,134,126,153
1495656849.844500,136,127,154
1495656849.850500,136,126,149
1495656849.854502,137,125,147
1495656849.860497,137,125,150
1495656849.864502,137,125,149
1495656849.870584,137,125,148
1495656849.874592,136,125,150
1495656849.880593,136,126,152
1495656849.884592,135,126,151
1495656849.890593,135,126,149
1495656849.894588,136,127,153
1495656849.900589,136,127,153
1495656849.904585,136,126,149
1495656849.910593,136,126,151
1495656849.914596,136,126,152
1495656849.920593,136,126,149
1495656849.924596,135,126,149
1495656849.930596,136,127,154
1495656849.934595,135,127,151
1495656849.940596,135,126,149
1495656849.944586,136,126,153
1495656849.950590,135,126,151
1495656849.954594,136,126,149
1495656849.960597,136,125,153
1495656849.964596,136,126,151
1495656849.970588,135,125,146
1495656849.974590,135,126,151
1495656849.980596,136,127,156
1495656849.984595,136,127,153
1495656849.990595,136,126,150
1495656849.994590,137,125,149
1495656850.000595,137,125,147
1495656850.004598,136,125,149
1495656850.010602,136,125,151
1495656850.014595,136,126,156
1495656850.020596,136,125,151
1495656850.024594,136,125,147
1495656850.030595,136,126,152
1495656850.034594,137,126,151
1495656850.040594,137,127,149
1495656850.044585,138,126,151
1495656850.050589,138,124,150
1495656850.054593,137,124,149
1495656850.060530,137,124,152
1495656850.064587,136,124,155
1495656850.070583,136,125,151
1495656850.077601,135,126,150
1495656850.079591,136,126,154
1495656850.088591,137,125,152
1495656850.091599,137,124,151
1495656850.096594,138,124,152
1495656850.103595,137,123,148
1495656850.106585,136,124,150
1495656850.111588,137,125,158
1495656850.116593,137,124,154
1495656850.121593,136,124,149
1495656850.125597,136,124,149
1495656850.131595,135,124,150
1495656850.135593,135,125,154
1495656850.140593,136,124,159
1495656850.144584,136,125,153
1495656850.153596,136,124,148
1495656850.156597,137,123,150
1495656850.163589,137,124,153
1495656850.166583,137,124,155
1495656850.176536,137,123,152
1495656850.177650,137,124,148
1495656850.179478,137,124,150
1495656850.185491,137,125,153
1495656850.189493,135,124,155
1495656850.196497,135,123,154
1495656850.201496,135,122,148
1495656850.205499,135,122,150
1495656850.212500,137,122,155
1495656850.217496,137,122,152
1495656850.226500,139,124,151
1495656850.227482,140,122,151
1495656850.229491,139,122,148
1495656850.235495,137,123,149
1495656850.239497,136,121,154
1495656850.245495,135,122,155
1495656850.249500,135,122,151
1495656850.255500,136,120,152
1495656850.262496,138,121,153
1495656850.264501,139,122,150
1495656850.270489,139,121,150
1495656850.283500,139,121,151
1495656850.285484,139,120,151
1495656850.290494,137,119,148
1495656850.291500,136,120,147
1495656850.295499,136,123,152
1495656850.299501,137,124,155
1495656850.305495,137,124,152
1495656850.309499,137,123,150
1495656850.315498,137,121,149
1495656850.319500,138,120,148
1495656850.325497,139,122,149
1495656850.329493,139,123,151
1495656850.335499,138,123,151
1495656850.339500,137,122,150
1495656850.345496,136,121,148
1495656850.349498,136,122,148
1495656850.355501,136,123,152
1495656850.359501,136,122,151
1495656850.365501,137,122,149
1495656850.369501,137,122,150
1495656850.376487,137,120,150
1495656850.386498,137,120,148
1495656850.390497,139,121,151
1495656850.391498,139,122,151
1495656850.402499,139,124,149
1495656850.405491,137,124,148
1495656850.406492,136,122,151
1495656850.410499,135,122,151
1495656850.414495,135,122,151
1495656850.420501,134,123,152
1495656850.424499,134,122,149
1495656850.430494,136,124,151
1495656850.434499,138,124,156
1495656850.440500,140,124,154
1495656850.444498,141,123,148
1495656850.450501,139,121,147
1495656850.454498,137,121,149
1495656850.460499,135,121,150
1495656850.464558,134,119,150
1495656850.471509,133,120,147
1495656850.475501,134,122,150
1495656850.481841,136,124,155
1495656850.485494,137,125,156
1495656850.491534,138,126,153
1495656850.495575,138,123,149
1495656850.500593,137,124,145
1495656850.504603,136,124,149
1495656850.510598,135,123,154
1495656850.514588,135,122,155
1495656850.520601,134,123,152
1495656850.524595,135,121,152
1495656850.530591,136,121,153
1495656850.534600,136,122,154
1495656850.540599,136,124,154
1495656850.544599,136,124,151
1495656850.550592,135,124,151
1495656850.554598,135,123,149
1495656850.560596,136,124,148
1495656850.564596,137,124,155
1495656850.570596,137,124,154
1495656850.574599,136,125,148
1495656850.580600,136,126,151
1495656850.584590,135,124,152
1495656850.590598,134,124,153
1495656850.594590,133,125,155
1495656850.600598,134,124,156
1495656850.604599,135,123,152
1495656850.610599,135,123,148
1495656850.614588,137,123,152
1495656850.620598,137,123,155
1495656850.624601,137,122,151
1495656850.630596,136,124,147
1495656850.634600,136,125,148
1495656850.640600,136,125,154
1495656850.644599,135,124,154
1495656850.650595,135,123,150
1495656850.654599,135,123,152
1495656850.660599,136,124,153
1495656850.664593,135,123,151
1495656850.670591,134,122,152
1495656850.674597,133,122,152
1495656850.680597,133,123,154
1495656850.684593,134,125,157
1495656850.690596,136,124,153
1495656850.694595,137,124,149
1495656850.700596,138,123,147
1495656850.704599,138,121,148
1495656850.710600,137,121,152
1495656850.714593,135,120,149
1495656850.720598,134,121,149
1495656850.724597,133,122,154
1495656850.731594,133,122,153
1495656850.735537,134,123,155
1495656850.741592,135,125,155
1495656850.745606,135,125,150
1495656850.751598,135,127,146
1495656850.755600,136,126,150
1495656850.760600,135,123,150
1495656850.764599,134,122,148
1495656850.770736,134,121,153
1495656850.774567,135,121,154
1495656850.780589,134,123,149
1495656850.784591,135,124,151
1495656850.790591,136,124,154
1495656850.794591,136,123,152
1495656850.800597,135,123,149
1495656850.804577,134,122,150
1495656850.810603,133,121,152
1495656850.814595,134,122,152
1495656850.820597,135,122,153
1495656850.827602,136,123,152
1495656850.829601,137,123,149
1495656850.835599,138,122,150
1495656850.839599,139,121,151
1495656850.845599,137,121,150
1495656850.849599,135,123,149
1495656850.855604,133,121,151
1495656850.859602,133,120,155
1495656850.865598,133,120,153
1495656850.869596,134,121,153
