8,15 23 24
7,16 23 25
6,17 23 25
5,18 23 25
4,19 23 25
3,20 23 25
2,21 23 26
1,22 24 26
0,23 26 28
22,0 24 25
21,1 23 25
20,2 22 23
19,3 22 24
18,4 22 24
17,5 22 23
16,6 22 22
15,7 22 23
14,8 22 23
13,9 22 23
12,10 22 23
11,11 22 23
10,12 22 23
9,13 22 22
8,14 22 22
7,15 22 23
6,16 22 24
5,17 22 23
4,18 22 23
3,19 22 23
2,20 22 24
1,21 22 25
0,22 24 25
21,0 22 23
20,1 21 22
19,2 21 23
18,3 21 22
17,4 21 22
16,5 21 21
15,6 21 21
14,7 21 21
13,8 21 21
12,9 21 21
11,10 21 21
10,11 21 22
9,12 21 21
8,13 21 21
7,14 21 21
6,15 21 22
5,16 21 21
4,17 21 22
3,18 21 21
2,19 21 23
1,20 21 23
0,21 21 23
