tiempo, ax, ay, az
93.314008,129,126,149
93.317934,129,127,154
93.322212,129,126,152
93.327995,129,126,151
93.332318,128,127,151
93.337991,128,126,152
93.341991,127,126,153
93.348088,126,125,154
93.352097,126,124,156
93.359137,126,124,154
93.363109,127,123,151
93.369103,128,124,151
93.373107,129,124,153
93.379108,129,124,151
93.382097,129,124,150
93.388109,129,124,151
93.392107,129,125,155
93.398014,129,124,153
93.402117,129,125,150
93.408107,128,125,150
93.412110,128,125,153
93.418101,127,126,154
93.422110,127,125,152
93.428110,127,125,154
93.432110,127,127,152
93.438109,127,126,153
93.442109,127,127,154
93.448109,127,126,153
93.452107,127,126,150
93.458108,127,127,152
93.462115,127,127,152
93.468093,128,125,152
93.472096,128,127,151
93.486105,129,127,149
93.489112,128,126,146
93.490100,128,128,150
93.501112,128,126,154
93.504104,128,127,152
93.505092,128,125,148
93.507120,127,126,148
93.513112,127,126,150
93.517111,127,125,154
93.523111,128,126,154
93.527101,128,126,148
93.533106,128,125,149
93.537109,129,124,153
93.543110,128,125,154
93.547108,128,124,151
93.553109,128,125,151
93.557112,128,125,149
93.563108,128,124,154
93.567106,128,124,152
93.573112,128,125,150
93.577139,128,126,147
93.583110,128,126,147
93.587110,128,126,152
93.593110,127,125,152
93.597101,127,126,150
93.603104,127,127,149
93.607108,127,126,151
93.613108,127,127,155
93.617111,127,125,153
93.623116,128,127,151
93.627110,128,126,149
93.633111,128,127,152
93.637110,128,126,152
93.643109,129,125,150
93.647114,129,125,152
93.653104,129,125,149
93.657113,128,125,150
93.663114,128,124,153
93.667113,126,124,158
93.673114,125,126,154
93.677103,125,124,148
93.683113,126,125,152
93.687112,126,124,154
93.693113,127,126,154
93.697103,127,126,150
93.703107,127,125,150
93.707110,127,125,153
93.713111,127,124,152
93.717109,128,125,153
93.723110,127,127,153
93.727110,127,126,153
93.733109,127,126,155
93.737112,127,125,155
93.743113,127,125,154
93.748112,127,126,152
93.754104,127,126,152
93.758111,127,125,154
93.764112,127,125,157
93.768120,127,124,148
93.773109,127,126,149
93.776982,127,126,155
93.783075,127,126,154
93.787070,127,124,150
93.793070,128,124,150
93.797064,127,125,154
93.803061,126,126,154
93.807063,127,124,153
93.813063,127,126,157
93.817063,128,124,152
93.823061,128,125,147
93.827060,128,125,149
93.833062,129,125,155
93.837060,128,126,157
93.843063,127,126,151
93.847062,127,125,153
93.853056,127,125,154
93.857061,126,125,152
93.863064,127,126,155
93.867062,127,125,155
93.873061,128,125,150
93.877441,129,126,150
93.883068,130,125,153
93.887062,130,127,151
93.892998,129,127,151
93.897191,128,125,153
93.902980,127,126,154
93.907075,127,126,155
93.913109,127,125,152
93.917112,127,125,151
93.923111,127,125,154
93.927109,129,125,154
93.933109,129,125,150
93.937106,130,124,150
93.943114,130,125,152
93.947113,130,125,148
93.953109,130,126,153
93.957112,129,126,152
93.963113,127,125,147
93.967112,127,126,152
93.973110,126,125,156
93.977169,126,125,152
93.983115,127,126,151
93.987108,128,125,153
93.993109,129,125,151
93.997112,129,126,149
94.003110,130,126,151
94.007112,129,126,149
94.013114,128,126,149
94.018114,129,126,156
94.022107,128,125,153
94.028116,128,125,148
94.032116,128,126,151
94.038107,129,126,152
94.042110,129,125,150
94.048111,129,125,151
94.052091,129,125,153
94.058109,128,126,149
94.062113,128,125,148
94.068113,128,125,154
94.072113,127,124,154
94.078068,127,125,150
94.082104,127,126,151
94.088114,128,124,152
94.092113,128,126,150
94.098112,129,125,154
94.102111,131,126,153
94.108106,132,124,147
94.112110,132,125,149
94.118111,131,126,149
94.122102,129,126,152
94.128110,127,126,151
94.132113,125,126,151
94.138101,124,126,153
94.142113,124,127,156
94.148113,126,127,155
94.152112,128,127,153
94.158113,131,126,150
94.162112,132,126,146
94.168111,131,125,145
94.172110,131,126,149
94.178111,129,125,148
94.182107,128,125,151
94.188115,126,124,155
94.192114,125,125,155
94.198109,125,125,152
94.202113,126,124,151
94.208110,127,125,152
94.212114,128,126,153
94.218114,129,127,150
94.222105,129,127,149
94.229115,129,127,150
94.233113,130,126,152
94.239109,130,126,152
94.243112,130,126,151
94.251116,129,125,148
94.254104,128,125,152
94.258111,127,125,151
94.262110,126,124,152
94.268111,125,126,155
94.272114,125,126,152
94.278115,126,126,152
94.282105,127,126,155
94.288114,128,127,157
94.292112,128,127,150
94.298113,129,126,150
94.302112,130,126,155
94.308113,129,126,150
94.312116,129,127,151
94.318116,129,125,153
94.322106,128,125,149
94.328115,128,126,152
94.332114,128,126,154
94.338108,128,126,154
94.342113,128,125,153
94.348114,128,125,151
94.352117,127,124,148
94.358113,128,125,148
94.362116,128,125,152
94.368117,128,125,152
94.372115,128,124,152
94.378116,128,124,152
94.382109,128,125,153
94.388111,128,126,152
94.392099,129,124,151
94.397962,129,125,151
94.402121,130,126,152
94.408116,130,126,151
94.412119,130,127,153
94.418119,130,126,150
94.422108,129,125,149
94.428116,128,126,152
94.432116,128,125,151
94.438108,128,126,152
94.442112,128,126,150
94.448117,129,126,153
94.452116,129,127,152
94.458011,129,126,149
94.462116,129,127,151
94.468116,130,126,152
94.472116,130,127,152
94.478115,129,127,152
94.482096,128,126,154
94.488110,128,126,154
94.492112,127,124,151
94.498564,127,124,156
94.502103,127,126,155
94.508020,128,126,156
94.512020,128,125,151
94.518024,129,124,148
94.522020,130,127,157
94.528028,130,125,155
94.532024,130,126,154
94.538021,129,125,151
94.542030,128,124,152
94.548027,127,125,155
94.552028,126,125,158
94.558024,127,125,156
94.562024,128,124,152
94.568026,128,124,151
94.572026,128,125,155
94.578023,128,126,154
94.582011,129,126,152
94.588026,129,126,153
94.592025,129,126,153
94.598026,129,127,154
94.602024,128,126,155
94.608023,127,126,156
94.612026,127,126,153
94.618026,127,127,156
94.622020,126,127,158
94.628024,127,127,151
94.632025,128,126,151
94.638020,129,126,151
94.642025,130,125,149
