(180.819574,0.000000),(0.003329,0.000000)
(-0.097524,-0.820404),(-0.015463,-0.007633)
(-0.036808,-0.120956),(0.019734,-0.009712)
(-0.222841,-0.388957),(0.002352,-0.015703)
(-0.351316,0.007946),(-0.003506,0.008860)
(-0.172963,0.324304),(0.008236,0.010472)
(-0.034933,0.115114),(0.020113,-0.005285)
(0.140911,0.073593),(0.029368,-0.009364)
(0.070255,0.039972),(-0.023952,0.016252)
(0.082806,0.131950),(-0.016995,0.018624)
(0.023600,0.001940),(0.028046,-0.011905)
(0.058164,-0.019579),(-0.012855,-0.008086)
(0.008371,-0.015873),(0.022623,-0.000093)
(-0.008920,-0.094891),(-0.005220,0.008480)
(-0.097657,-0.048391),(0.001320,-0.021342)
(-0.043294,0.063865),(0.005148,0.003993)
(0.057866,0.056234),(0.024107,0.037517)
(-0.100836,0.032093),(-0.023286,-0.008260)
(-0.048402,0.035719),(0.000118,0.001091)
(0.035289,0.115433),(-0.009856,0.000178)
(0.143955,-0.005311),(0.012807,0.006743)
(0.114582,-0.053788),(0.027685,0.004308)
(-0.000578,0.022191),(-0.005244,-0.003231)
(0.029663,0.040316),(0.009088,-0.001007)
(-0.054434,0.100675),(-0.010263,0.002293)
(-0.171522,-0.101327),(0.009671,0.012593)
(0.017362,-0.005206),(0.005356,-0.003832)
(0.027626,-0.050660),(-0.014163,0.005686)
(0.084699,-0.037753),(0.001601,-0.006429)
(0.021792,0.058598),(0.013978,-0.002684)
(0.063394,-0.005296),(-0.001608,0.007998)
(-0.054176,0.041201),(0.003563,0.010152)
(0.001544,0.024303),(0.019533,0.004417)
(-0.035256,0.047942),(0.007667,0.014052)
(-0.009715,-0.036380),(-0.015879,0.014727)
(-0.028390,-0.010430),(-0.020950,0.011316)
(-0.030134,-0.046832),(-0.000948,0.004555)
(-0.046241,-0.018485),(-0.010876,-0.003986)
(0.066748,-0.001276),(-0.012836,-0.000645)
(-0.007576,-0.006860),(-0.012503,-0.004838)
(-0.010857,-0.009747),(0.004681,-0.005199)
(0.062735,0.009512),(-0.017397,0.005627)
(-0.028022,0.016045),(0.015716,-0.001926)
(0.064844,0.057290),(0.014565,-0.002290)
(-0.038696,0.031367),(-0.024905,0.002131)
(0.007110,-0.031374),(-0.008404,0.017281)
(-0.021384,0.053367),(0.015042,-0.018240)
(0.009625,0.016532),(-0.014280,0.019294)
(-0.050597,-0.013116),(0.006642,0.001548)
(-0.021701,-0.066596),(-0.007522,0.006544)
(0.039032,-0.021670),(0.017311,-0.009022)
(-0.018085,0.045682),(-0.003144,-0.000414)
(0.001189,0.012928),(0.005829,0.014549)
(-0.025496,-0.022101),(0.006492,0.025874)
(0.039846,-0.035899),(0.002696,0.011073)
(0.051723,-0.008195),(-0.021107,0.005922)
(-0.028408,0.031026),(-0.028984,-0.001110)
(0.036762,0.019163),(-0.001912,-0.003918)
(0.033377,0.003718),(-0.029093,-0.034244)
(-0.011220,-0.018698),(-0.006493,-0.005608)
(-0.027937,0.013124),(0.004229,0.001970)
(-0.047035,-0.001578),(-0.001794,-0.027062)
(0.031864,-0.004816),(0.014139,0.002936)
(-0.026568,0.029712),(0.008747,-0.001112)
(-0.001117,-0.027064),(0.033038,-0.003450)
(-0.001696,-0.010038),(-0.022952,-0.017104)
(0.008346,-0.033086),(-0.000137,0.013528)
(0.047537,0.027278),(0.003596,-0.005948)
(-0.049969,0.010767),(-0.003372,-0.003729)
(0.030061,0.019220),(-0.003123,0.010956)
(-0.026722,0.009331),(-0.007181,-0.000852)
(0.013137,0.022968),(-0.000613,-0.014968)
(-0.007395,-0.053549),(0.033194,0.011139)
(0.005171,0.005870),(-0.005993,0.004931)
(0.035176,-0.019058),(0.015991,0.007738)
(-0.046615,0.019470),(-0.012044,0.002830)
(0.010775,-0.008557),(-0.020800,0.007874)
(-0.026955,0.027853),(-0.002620,0.004721)
(0.043550,-0.018076),(-0.009138,0.007766)
(-0.025601,0.087406),(0.005859,-0.001976)
(-0.070543,-0.022413),(-0.023544,-0.017059)
(-0.000719,-0.019711),(0.023086,-0.017273)
(0.001293,-0.028647),(-0.001828,-0.012770)
(-0.041526,-0.022914),(0.009871,0.002265)
(0.009123,-0.059852),(0.010137,-0.011374)
(0.061410,-0.017432),(0.000247,0.014291)
(0.039544,0.034300),(0.018174,-0.012568)
(0.017353,-0.031178),(-0.016187,0.001170)
(0.062879,0.035308),(-0.004240,0.001254)
(-0.020202,0.089645),(-0.010167,0.014093)
(-0.024711,0.036578),(0.012385,-0.019292)
(-0.019232,-0.039838),(0.010343,0.001006)
(-0.016359,-0.004563),(-0.002971,-0.005792)
(0.006568,0.023756),(-0.006719,0.008361)
(0.016083,-0.008317),(0.004120,0.013239)
(-0.032809,0.042460),(0.010739,-0.015318)
(0.007023,0.005725),(-0.004133,0.018902)
(-0.026154,0.006973),(-0.002810,-0.003460)
(-0.020877,-0.007147),(-0.003027,0.012046)
(0.027222,0.012176),(-0.015386,-0.005906)
(-0.007181,0.008784),(-0.011247,0.016039)
(-0.035187,-0.005265),(-0.004634,0.003748)
(0.006377,-0.042780),(0.011894,-0.015794)
(-0.000287,-0.019119),(-0.018730,0.005780)
(0.027891,0.016546),(0.019089,-0.005647)
(-0.040058,0.050175),(-0.011935,0.025794)
(0.005936,0.002221),(0.017710,0.015073)
(0.029887,0.007693),(-0.012565,-0.019319)
(0.018893,0.028123),(0.019932,0.018594)
(-0.036275,0.038227),(-0.024059,0.004354)
(-0.018707,-0.000985),(0.000326,0.011531)
(-0.015829,-0.015278),(-0.033440,-0.010717)
(0.025260,0.012022),(0.003527,0.006328)
(-0.004233,0.011168),(-0.009663,-0.005909)
(-0.005115,0.023598),(0.029792,-0.000561)
(0.007349,-0.006831),(-0.013278,-0.005586)
(-0.020147,0.037438),(-0.019914,0.002389)
(-0.019795,-0.011750),(0.000221,-0.028723)
(-0.019346,0.025762),(-0.038527,0.005159)
(0.000737,0.009162),(0.016113,0.003643)
(-0.045395,-0.006526),(-0.005371,-0.012546)
(-0.006549,-0.048879),(0.005459,-0.026881)
(0.011230,-0.006364),(0.011805,-0.007420)
