(200.380160,0.000000),(0.067244,0.000000)
(0.211243,-0.530183),(0.006984,-0.040674)
(0.032752,-0.494408),(-0.050129,-0.026920)
(0.125940,-0.114862),(-0.028224,0.015194)
(-0.006145,-0.160894),(0.048334,-0.036355)
(0.055809,-0.200480),(0.005163,0.011493)
(-0.022692,-0.081249),(-0.012302,-0.013206)
(0.038190,-0.070123),(0.065043,-0.035823)
(0.010188,-0.069954),(-0.026978,-0.005598)
(-0.100443,-0.092149),(-0.117718,-0.018260)
(0.048531,-0.060344),(0.054463,0.089902)
(0.016706,-0.094163),(0.052559,-0.058385)
(-0.098021,-0.046952),(-0.042970,-0.073895)
(-0.007998,-0.061160),(-0.006463,0.031142)
(-0.080644,-0.073753),(-0.051365,-0.068679)
(-0.006063,-0.033206),(0.007989,0.016891)
(-0.013553,0.012062),(0.005139,0.125723)
(0.011359,-0.081620),(0.021527,-0.025639)
(-0.041655,-0.078559),(0.006863,-0.002953)
(0.089657,-0.033281),(-0.009369,0.019508)
(-0.091250,-0.018209),(-0.017640,-0.028343)
(-0.005766,0.017985),(-0.002292,-0.064082)
(-0.044758,0.013080),(-0.001745,0.036234)
(-0.031443,-0.024025),(0.031982,0.051602)
(0.021687,-0.156698),(-0.046767,-0.010370)
(0.114875,0.070445),(-0.017906,-0.016382)
(-0.055132,0.018232),(0.004064,0.032977)
(-0.038667,-0.069756),(0.001853,0.018796)
(0.021006,-0.033294),(-0.055953,-0.018699)
(0.017820,0.028981),(-0.029257,-0.071611)
(-0.043739,0.020148),(-0.012304,0.038643)
(0.010345,0.053421),(0.025176,0.044056)
(0.046019,-0.023808),(0.018458,0.030020)
(0.023240,-0.033736),(-0.027121,-0.021300)
(0.023282,-0.030252),(-0.041861,0.005965)
(-0.035438,-0.014188),(-0.026568,0.006187)
(-0.006185,0.019126),(0.020413,-0.017931)
(0.061739,0.045202),(-0.016275,-0.019225)
(0.029932,-0.045369),(-0.000199,-0.014553)
(-0.000383,0.034896),(-0.022913,-0.048705)
(0.027908,0.009236),(-0.028911,-0.038782)
(0.056790,-0.014509),(0.007152,0.009277)
(0.000079,-0.096717),(-0.074853,-0.077537)
(-0.087588,0.033797),(-0.032154,0.021105)
(0.030411,-0.045431),(-0.094773,0.065816)
(-0.019608,0.000212),(-0.025914,0.079398)
(0.038266,-0.009856),(0.111800,-0.052518)
(-0.030741,-0.002001),(0.027901,-0.062719)
(0.008975,-0.022762),(0.069483,-0.020676)
(0.009082,-0.067332),(-0.033811,-0.033666)
(-0.045279,0.046812),(-0.199259,0.034081)
(-0.019310,-0.019955),(-0.013173,0.005705)
(0.025303,0.037620),(0.067698,-0.059108)
(0.057877,-0.023433),(0.086504,0.046189)
(-0.016800,-0.058489),(0.006316,-0.010446)
(0.036936,-0.021587),(-0.009537,-0.081922)
(-0.033583,0.008441),(0.042402,0.008065)
(0.061263,-0.061870),(0.047916,0.017129)
(-0.027442,-0.006108),(-0.053045,0.031394)
(-0.015170,-0.025309),(0.001915,-0.034842)
(0.023469,0.000093),(0.003816,0.023295)
(-0.041543,-0.031404),(0.099300,-0.010499)
(0.065392,0.011169),(0.053863,0.061394)
(-0.017066,-0.017073),(-0.031527,-0.017338)
(0.034661,-0.003059),(-0.232138,-0.070495)
(-0.021939,0.019009),(0.009819,0.084455)
