(129.384154,0.000000),(-0.012650,0.000000)
(-0.027368,-0.624946),(-0.001345,0.007598)
(-0.165264,-0.453806),(0.006168,0.006980)
(0.226176,-0.018441),(0.001471,0.000492)
(0.077937,-0.128091),(0.011827,0.004331)
(-0.014110,-0.255210),(0.003726,-0.007884)
(-0.019090,-0.104369),(0.005545,-0.000199)
(0.004986,-0.047588),(-0.009836,-0.006861)
(0.000851,-0.083526),(-0.003783,0.004169)
(-0.012474,-0.122295),(0.000232,-0.005332)
(-0.034729,-0.060549),(0.002704,-0.007264)
(-0.028864,-0.011735),(-0.010678,-0.014370)
(0.024444,-0.034059),(0.000969,-0.006597)
(0.019300,-0.051210),(-0.000713,-0.009399)
(-0.030841,-0.031431),(-0.001851,-0.007627)
(0.023129,0.023387),(-0.014983,0.011380)
(0.049512,-0.014707),(0.007343,0.000071)
(0.019894,-0.047379),(0.000658,-0.008243)
(0.035272,-0.023909),(-0.005188,-0.001012)
(0.030533,-0.085724),(-0.005716,-0.006044)
(-0.070489,-0.038179),(0.009982,0.003800)
(-0.033853,0.001325),(-0.003966,0.000280)
(0.005115,0.007035),(0.006531,0.013925)
(0.007748,-0.002581),(-0.008348,-0.010291)
(-0.094807,0.025991),(0.006758,0.009620)
(0.210123,0.006819),(-0.009655,0.000789)
(0.137010,-0.013027),(-0.000803,-0.009109)
(-0.039781,0.150107),(0.006182,0.007305)
(0.109348,-0.082916),(0.003542,-0.012401)
(0.052336,-0.062177),(0.003095,0.005132)
(0.095401,0.035269),(0.003425,-0.001487)
(0.033417,-0.052488),(-0.004779,0.008851)
(-0.005729,-0.041604),(0.015211,0.003266)
(0.085908,-0.026144),(0.013124,0.002255)
(-0.013372,-0.045032),(0.002097,0.007915)
(-0.010405,0.010160),(-0.005355,0.011165)
(-0.061268,-0.025787),(0.003857,-0.011293)
(-0.008009,0.056287),(-0.002576,-0.002148)
(-0.023450,-0.070758),(0.001901,-0.001123)
(0.032099,-0.092587),(0.002318,0.006584)
(0.014537,-0.068560),(0.019914,0.004058)
(-0.038355,-0.008684),(0.014244,0.003585)
(0.001328,-0.007092),(0.014720,0.005620)
(-0.000697,-0.024531),(0.018949,-0.008295)
(-0.056445,0.104052),(0.002877,0.005419)
(-0.024226,-0.019561),(0.006386,0.007921)
(0.089055,0.024248),(-0.004112,-0.003021)
(0.036995,-0.031133),(0.013728,0.000751)
(-0.029245,-0.020204),(-0.004734,-0.007514)
(0.055697,0.035859),(-0.000758,0.006909)
(0.008872,-0.008551),(0.012879,-0.013056)
(-0.063330,-0.063111),(-0.015059,0.013721)
(0.020051,-0.057123),(-0.003254,0.006383)
(0.003497,-0.047073),(-0.006275,-0.005951)
(-0.024318,-0.014275),(-0.010487,-0.004000)
(-0.030209,-0.038221),(0.005339,-0.004984)
(0.028806,0.028019),(-0.006779,-0.003326)
(0.003034,0.007631),(0.022521,-0.003592)
(-0.042888,-0.079906),(0.003561,-0.010253)
(0.030466,-0.016376),(0.000289,0.004347)
