tiempo, axy, ayz, azx
32.6,181.471,200.493,201.21
32.61,181.652,194.263,196.157
32.62,181.729,199.339,200.297
32.63,180.721,202.303,201.671
32.64,178.399,200.162,199.08
32.65,177.936,197.821,197.744
32.66,181.567,197.888,199.67
32.67,180.463,193.526,198.009
32.68,181.073,196.814,200.832
32.69,182.356,201.173,202.681
32.7,178.537,195.475,196.762
32.71,179.435,203.355,203.355
32.72,180.142,194.25,194.905
32.73,181.109,201.358,202.55
32.74,180.578,200.757,202.428
32.75,179.101,196.597,199.638
32.76,179.794,199.087,201.474
32.77,180.241,196.005,198.023
32.78,180.325,195.713,197.658
32.79,180.941,199.844,201.197
32.8,179.605,199.629,199.782
32.81,179.609,201.695,202.801
32.82,179.568,194.22,198.025
32.83,182.371,197.414,200.088
32.84,182.54,198.826,201.328
32.85,181.128,194.251,196.949
32.86,181.025,195.112,196.419
32.87,181.025,203.953,205.205
32.88,179.069,193.566,194.219
32.89,180.934,204.259,204.334
32.9,181.019,197.073,197.073
32.91,180.489,195.021,195.835
32.92,182.043,201.702,203.876
32.93,180.974,193.423,197.441
32.94,181.069,198.447,202.28
32.95,179.191,196.615,199.887
32.96,177.583,195.109,197.107
32.97,178.814,199.77,200.478
32.98,180.144,195.217,195.868
32.99,180.325,195.806,197.75
33,181.674,194.279,197.478
33.01,181.24,192.647,196.597
33.02,181.645,198.972,200.005
33.03,177.742,201.542,202.239
33.04,176.777,197.194,197.194
33.05,178.195,200.447,201.55
33.06,180.256,196.594,199.577
33.07,182.566,191.49,195.412
33.08,181.848,198.816,202.1
33.09,180.485,196.24,197.045
33.1,177.571,198.653,199.36
33.11,178.124,200.306,198.006
33.12,176.866,198.528,199.557
33.13,177.432,196.902,199.986
33.14,179.815,195.388,199.106
33.15,180.902,195.778,199.814
33.16,181.486,195.454,197.649
33.17,180.771,196.125,197.658
33.18,181.123,198.232,195.869
33.19,178.93,202.07,199.069
33.2,178.198,202.98,201.582
33.21,180.852,200.689,201.805
33.22,181.126,196.346,198.86
33.23,182.563,197.867,201.511
33.24,181.108,186.726,192.132
33.25,182.211,196.998,199.405
33.26,177.085,200.797,201.069
33.27,175.204,202.19,200.182
33.28,177.88,198.045,197.224
33.29,181.031,196.063,197.913
33.3,181.961,191.047,197.919
33.31,183.224,191.843,199.205
33.32,184.026,194.574,200.095
33.33,180.907,192.869,197.923
33.34,180.656,198.241,196.606
33.35,178.943,197.399,195.496
33.36,181.727,197.575,197.042
33.37,183.11,195.756,199.095
33.38,182.419,196.606,200.562
33.39,181.124,194.686,201.123
33.4,180.972,196.703,200.597
33.41,178.932,192.344,195.546
33.42,178.846,196.066,197.992
33.43,178.9,196.88,197.581
33.44,178.835,201.188,203.132
33.45,179.627,193.236,195.848
33.46,181.009,200.359,202.927
33.47,179.654,193.842,197.676
33.48,179.579,195.27,196.537
33.49,178.836,201.097,201.668
33.5,176.815,193.851,192.527
33.51,178.261,203.494,202.309
33.52,179.643,199.507,200.805
33.53,180.325,193.156,195.126
33.54,179.524,203.608,206.056
33.55,178.159,193.714,193.684
33.56,177.454,201.369,202.019
33.57,179.579,195.178,196.563
33.58,178.936,196.035,200.529
33.59,179.717,198.833,202.574
33.6,178.878,195.818,197.717
33.61,178.931,197.636,198.247
33.62,180.281,195.543,194.981
33.63,181.695,200.919,201.587
33.64,182.434,196.527,196.527
33.65,182.342,203.679,202.496
33.66,180.346,199.371,200.038
33.67,182.465,198.698,198.669
33.68,181.696,199.389,200.12
33.69,180.388,195.294,197.186
33.7,180.282,198.848,199.516
33.71,178.879,198.141,200.075
33.72,180.357,198.874,200.817
33.73,182.484,199.62,203.517
33.74,182.545,191.368,195.313
33.75,183.758,197.919,199.257
33.76,179.483,201.756,203.068
33.77,176.196,194.982,198.01
33.78,178.931,203.578,204.17
33.79,179.691,198.976,201.514
33.8,181.194,191.663,195.513
33.81,182.455,198.073,200.661
33.82,181.739,195.746,197.706
33.83,181.728,197.254,197.846
33.84,180.314,202.664,201.977
33.85,179.643,197.981,196.665
33.86,180.314,201.757,201.124
33.87,179.674,198.164,199.442
33.88,181.794,198.014,201.203
33.89,181.1,192.298,196.223
33.9,181.068,196.791,200.598
33.91,178.941,194.686,196.539
33.92,176.745,197.64,197.611
33.93,176.197,200.739,200.118
33.94,178.931,199.683,200.344
33.95,177.616,196.532,200.954
33.96,181.069,197.468,201.32
33.97,180.349,193.991,198.566
33.98,178.21,198.727,202.468
33.99,176.813,196.933,198.17
34,178.26,197.543,196.263
34.01,181.008,201.375,198.902
34.02,180.313,196.536,195.943
34.03,181.665,200.233,200.986
34.04,179.592,193.715,197.608
34.05,178.902,197.187,200.397
34.06,178.116,196.019,199.892
34.07,176.168,194.301,198.652
34.08,177.557,197.943,199.837
34.09,177.581,196.834,199.942
34.1,180.314,197.65,198.294
34.11,180.232,200.813,201.471
34.12,179.365,195.951,198.289
34.13,180.473,195.934,199.047
34.14,181.1,197.529,201.352
34.15,182.392,195.161,197.787
34.16,180.961,203.25,204.45
34.17,179.637,200.413,200.385
34.18,180.314,197.123,196.475
34.19,181.792,198.054,198.76
34.2,182.452,195.001,198.959
34.21,179.742,188.235,194.808
34.22,179.631,197.706,202.778
34.23,178.272,192.57,196.429
34.24,178.308,196.926,199.442
34.25,180.409,199.014,202.193
34.26,181.791,190.004,193.327
34.27,182.45,201.137,204.868
34.28,181.759,193.642,194.275
34.29,180.957,199.318,199.318
34.3,178.93,196.096,196.712
34.31,179.605,196.343,196.402
34.32,181.086,200.473,201.691
34.33,181.082,197.219,197.219
34.34,181.119,197.535,198.799
34.35,182.402,200.096,200.125
34.36,181.632,198.555,199.23
34.37,178.212,192.31,194.857
34.38,178.166,195.964,197.273
34.39,178.213,194.651,197.224
34.4,178.245,193.177,195.741
34.41,178.973,196.291,198.215
34.42,180.993,197.768,199.087
34.43,181.011,192.301,194.974
34.44,179.565,195.861,198.437
34.45,178.941,195.353,197.258
34.46,178.197,195.391,196.676
34.47,176.845,196.926,198.135
34.48,178.931,201.274,201.929
34.49,180.388,197.318,199.19
34.5,182.439,198.744,199.981
34.51,180.314,197.448,198.092
34.52,179.709,199.726,199.819
34.53,178.899,200.1,200.731
34.54,178.911,197.57,199.482
34.55,178.91,196.087,197.957
34.56,180.313,200.48,201.059
34.57,176.843,195.613,196.832
34.58,178.221,199.752,199.779
34.59,179.611,198.143,199.476
34.6,179.638,196.856,199.962
34.61,179.969,192.585,195.86
34.62,179.518,195.32,198.003
34.63,178.213,194.731,197.302
34.64,179.432,203.644,203.797
34.65,179.523,199.545,200.58
34.66,180.239,194.276,196.314
34.67,183.086,198.463,201.618
34.68,181.962,193.681,198.116
34.69,179.054,195.533,200.089
34.7,177.587,196.862,198.999
34.71,178.278,202.679,202.756
34.72,176.782,196.643,197.91
34.73,179.975,201.259,203.147
34.74,183.679,195.575,196.898
34.75,181.85,197.339,200.649
34.76,182.982,198.558,200.661
34.77,181.826,197.681,199.701
34.78,178.986,196.963,197.682
34.79,177.571,196.29,196.851
34.8,178.211,198.874,201.238
34.81,179.103,191.415,194.535
34.82,182.479,202.374,206.01
34.83,181.154,194.85,198.675
34.84,180.431,197.175,200.306
34.85,180.327,196.964,199.054
34.86,179.073,196.273,196.917
34.87,179.351,197.277,198.637
34.88,180.227,197.51,198.234
34.89,181.039,197.156,199.59
34.9,183.241,198.421,200.45
34.91,181.913,195.007,196.976
34.92,181.106,199.78,200.016
34.93,179.073,196.057,195.41
34.94,178.278,200.02,199.943
34.95,178.195,195.915,197.041
34.96,179.539,196.416,198.906
34.97,181.567,197.431,199.531
34.98,180.955,193.248,195.959
34.99,181.729,198.731,199.533
35,180.014,194.99,194.99
35.01,178.899,200.857,201.486
35.02,178.796,197.227,197.96
35.03,179.368,197.116,199.596
35.04,180.433,195.811,198.962
35.05,177.864,192.582,195.661
35.06,178.213,197.813,200.344
35.07,178.814,196.006,196.729
35.08,178.211,200.934,203.275
35.09,179.525,194.275,195.657
35.1,179.71,197.06,199.388
35.11,179.611,197.138,198.422
35.12,179.611,196.086,197.377
35.13,178.911,198.06,199.967
35.14,179.611,193.878,195.184
35.15,180.061,197.273,199.279
35.16,180.152,197.561,199.644
35.17,178.284,195.741,197.104
35.18,179.609,204.439,203.347
35.19,178.277,198.169,198.091
35.2,178.725,199.972,200.603
35.21,180.937,199.707,200.906
35.22,179.737,195.356,198.984
35.23,181.041,198.204,200.771
35.24,179.173,199.979,201.948
35.25,178.899,203.426,202.958
35.26,178.283,203.003,201.834
35.27,178.109,200.202,201.379
35.28,178.148,197.266,200.827
35.29,179.571,192.033,196.038
35.3,179.745,195.294,199.238
35.31,179.659,195.502,199.519
35.32,180.24,197.276,199.441
35.33,180.313,199.793,199.311
35.34,178.899,198.547,197.909
35.35,180.234,198.092,199.777
35.36,182.968,196.54,197.359
35.37,183.867,199.561,201.991
35.38,183.089,193.706,197.1
35.39,183.854,198.874,200.319
35.4,181.195,195.942,195.942
35.41,179.697,198.81,197.607
35.42,179.693,198.81,198.572
35.43,181.125,200.1,202.41
35.44,181.065,195.24,198.976
35.45,180.64,196.699,203.402
35.46,181.794,192.295,196.917
35.47,181.741,197.322,199.425
35.48,179.161,193.878,194.611
35.49,177.66,197.822,197.344
35.5,178.489,200.901,201.528
35.51,180.411,193.906,195.407
35.52,180.375,200.243,204.497
35.53,181.654,191.833,194.079
35.54,180.938,197.037,198.412
35.55,180.229,194.275,195.008
35.56,179.755,196.692,196.692
35.57,180.844,199.023,199.023
35.58,180.401,199.095,198.533
35.59,179.517,197.8,197.881
35.6,178.986,196.734,197.297
35.61,179.128,195.364,199.379
35.62,179.776,189.21,191.878
35.63,180.27,198.301,201.422
35.64,179.085,194.85,196.79
35.65,178.387,193.816,196.242
35.66,177.845,198.729,200.463
35.67,177.485,194.678,195.322
35.68,178.211,197.537,199.938
35.69,180.073,198.536,199.394
35.7,179.616,197.953,199.228
35.71,179.16,197.372,199.062
35.72,178.705,196.791,198.896
35.73,178.252,196.212,198.73
35.74,177.776,197.752,198.125
35.75,178.812,195.902,195.495
35.76,178.271,201.366,202.548
35.77,177.516,195.599,198.648
35.78,179.566,196.747,200.503
35.79,180.273,194.502,197.82
35.8,178.999,201.078,203.035
35.81,177.485,195.012,195.655
35.82,177.573,200.137,199.586
35.83,178.191,198.553,198.418
35.84,180.161,197.75,198.532
35.85,181.066,199.473,203.153
35.86,179.006,193.067,196.25
35.87,179.553,201.401,203.973
35.88,178.933,196.066,199.266
35.89,179.368,196.953,199.749
35.9,180.325,201.308,203.199
35.91,179.369,195.502,198.317
35.92,180.65,198.169,200.849
35.93,178.609,196.367,199.041
35.94,175.797,197.866,201.487
35.95,178.938,195.214,198.657
35.96,179.57,194.361,199.632
35.97,180.51,196.163,200.778
35.98,180.945,194.511,198.534
35.99,180.788,197.239,199.815
36,180.313,202.266,202.669
36.01,179.482,200.436,199.509
36.02,179.026,200.158,200.676
36.03,181.02,199.287,199.517
36.04,182.188,198.153,199.68
36.05,181.885,197.33,200.447
36.06,181.418,194.509,196.778
36.07,181.475,203.17,203.801
36.08,179.478,196.055,195.939
36.09,179.48,201.951,200.806
36.1,176.87,193.242,195.813
36.11,180.053,196.281,200.252
36.12,180.552,192.128,197.894
36.13,179.686,195.306,200.205
36.14,178.209,198.271,200.562
36.15,176.342,196.455,198.116
36.16,179.875,197.547,196.256
36.17,179.737,196.737,196.857
36.18,181.289,198.575,199.862
36.19,181.728,199.677,200.319
36.2,181.597,199.307,200.07
36.21,180.773,197.213,198.736
36.22,180.895,195.988,197.171
36.23,181.601,198.893,198.363
36.24,179.478,197.82,197.935
36.25,178.899,198.619,199.255
36.26,179.739,199.55,200.933
36.27,181.736,193.142,194.892
36.28,179.502,195.418,198.114
36.29,178.804,194.204,197.317
36.3,178.213,192.177,194.782
36.31,178.786,199.011,201.02
36.32,180.331,192.754,195.199
36.33,182.23,199.442,203.28
36.34,181.631,192.157,195.352
36.35,180.073,197.32,199.246
36.36,178.32,197.578,198.51
36.37,178.191,197.905,197.905
36.38,178.213,196.939,199.482
36.39,178.815,194.994,198.105
36.4,181.411,197.26,201.645
36.41,181.755,188.827,191.922
36.42,180.881,201.596,202.482
36.43,178.766,196.231,195.707
36.44,178.646,201.189,199.296
36.45,175.625,200.76,200.989
36.46,177.092,194.731,198.551
36.47,178.535,194.794,199.674
36.48,178.409,193.033,198.071
36.49,179.064,193.649,196.513
36.5,177.496,195.584,197.5
36.51,178.136,197.823,199.379
36.52,179.609,197.554,198.594
36.53,177.747,202.134,202.525
36.54,178.059,200.346,200.698
36.55,178.085,195.415,198.093
36.56,179.238,197.727,202.397
36.57,180.007,187.668,194.327
36.58,182.641,194.289,199.171
36.59,180.232,198.982,198.982
36.6,176.086,200.161,198.052
36.61,177.212,205.537,202.192
36.62,180.897,198.354,197.254
36.63,179.859,198.072,200.828
36.64,179.655,191.219,195.163
36.65,179.655,193.848,197.74
36.66,179.425,196.163,199.803
36.67,178.197,194.636,195.927
36.68,177.748,200.474,200.866
36.69,179.796,195.944,197.881
36.7,182.673,193.949,196.389
36.71,182.683,199.301,201.668
36.72,181.511,193.475,195.245
36.73,179.836,197.482,197.272
36.74,179.011,198.888,198.506
36.75,178.928,194.432,195.107
36.76,180.27,202.67,204.596
36.77,179.433,193.146,197.254
36.78,179.876,195.562,199.221
36.79,179.176,199.205,201.733
36.8,178.207,196.396,198.54
36.81,177.492,196.053,197.559
36.82,176.782,198.309,199.565
36.83,178.425,196.242,197.728
36.84,178.302,196.44,198.91
36.85,181.616,199.904,200.648
36.86,180.27,194.32,196.329
36.87,179.681,194.727,198.528
36.88,181.019,199.135,199.135
36.89,179.493,200.335,200.335
36.9,178.246,197.363,197.313
36.91,180.968,198.618,197.476
36.92,181.616,198.309,199.058
36.93,180.269,194.442,196.45
36.94,179.627,199.123,201.658
36.95,178.853,194.031,195.924
36.96,179.605,200.275,200.374
36.97,179.627,199.723,202.251
36.98,180.325,195.838,197.782
36.99,180.235,200.324,203.48
37,178.293,195.571,199.252
37.01,178.267,199.315,201.679
37.02,180.203,203.201,203.827
37.03,179.55,196.372,196.423
37.04,179.022,200.188,201.976
37.05,180.369,198.588,199.178
37.06,181.025,197.669,198.96
37.07,180.314,200.203,200.839
37.08,178.966,196.725,198.594
37.09,180.38,199.272,201.133
37.1,180.325,195.53,197.476
37.11,179.067,194.718,197.818
37.12,179.557,200.303,201.615
37.13,178.931,195.584,198.678
37.14,178.305,196.262,198.896
37.15,178.752,196.28,199.473
37.16,181.761,197.374,200.603
37.17,180.986,193.786,196.359
37.18,180.314,199.857,200.494
37.19,180.259,199.914,200.6
37.2,178.253,197.032,198.257
37.21,179.678,199.607,200.936
37.22,181.044,193.622,196.385
37.23,181.764,196.518,199.895
37.24,181.761,194.371,197.649
37.25,181.616,196.619,197.271
37.26,179.551,199.563,199.612
37.27,179.61,198.666,197.483
37.28,181.019,200.842,200.842
37.29,178.967,194.731,196.722
37.3,178.821,195.992,199.191
37.31,178.186,196.311,200.075
37.32,178.268,197.582,200.068
37.33,178.964,194.598,196.489
37.34,180.381,197.67,199.545
37.35,181.506,199.974,199.432
37.36,178.135,197.373,197.322
37.37,178.976,202.493,200.669
37.38,179.722,193.847,195.255
37.39,182.401,196.96,199.612
37.4,182.457,194.331,197.072
37.41,181.648,193.492,196.681
37.42,179.665,193.948,195.101
37.43,180.159,200.144,198.275
37.44,178.262,195.719,194.611
37.45,181.019,200.98,201.181
37.46,181.761,196.545,199.787
37.47,180.979,194.437,196.995
37.48,179.557,195.259,196.604
37.49,180.26,197.907,198.599
37.5,180.909,199.442,199.542
37.51,180.273,198.811,198.205
37.52,181.502,200.047,198.327
37.53,180.934,192.947,194.184
37.54,182.274,195.795,198.41
37.55,182.454,196.009,198.523
37.56,180.915,193.102,194.321
37.57,178.789,200.928,200.297
37.58,176.181,193.778,194.42
37.59,179.497,195.632,195.83
37.6,179.046,194.089,197.423
37.61,181.108,195.152,200.331
37.62,180.325,191.957,196.5
37.63,179.461,199.549,202.028
37.64,178.304,197.667,198.842
37.65,180.42,199.644,199.004
37.66,180.259,197.847,198.539
37.67,178.323,194.718,197.19
37.68,178.857,202.022,203.939
37.69,176.298,192.686,197.015
37.7,178.459,196.779,197.938
37.71,178.899,197.494,198.134
37.72,179.008,198.074,198.712
37.73,180.152,197.335,198.128
37.74,178.857,197.402,199.364
37.75,178.382,196.36,200.048
37.76,178.188,197.644,201.48
37.77,177.586,193.797,196.82
37.78,177.485,199.762,200.389
37.79,178.216,197.572,197.595
37.8,178.899,198.622,199.258
37.81,180.692,198.342,199.778
37.82,180.175,197.903,199.961
37.83,179.578,196.246,200.022
37.84,178.786,197.571,200.744
37.85,177.67,196.544,199.714
37.86,179.261,198.729,200.972
37.87,179.373,200.009,201.063
37.88,178.353,197.283,198.416
37.89,179.635,196.847,199.833
37.9,180.343,197.046,200.259
37.91,181.025,199.096,200.378
37.92,180.08,198.889,199.74
37.93,180.081,199.74,198.89
37.94,180.556,202.017,201.168
37.95,179.838,200.23,201.291
37.96,182.187,197.117,197.769
37.97,183.142,201.137,201.78
37.98,181.27,196.787,197.859
37.99,179.635,195.549,198.544
38,179.401,196.32,199.095
38.01,178.439,194.553,196.923
38.02,178.447,198.751,201.477
38.03,180.356,193.514,197.202
38.04,180.885,195.706,201.07
38.05,181.317,195.531,200.084
38.06,181.035,197.353,199.514
38.07,178.687,200.75,200.75
38.08,177.714,196.165,195.732
38.09,180.544,196.563,197.421
38.1,182.455,199.612,202.181
38.11,183.385,201.041,203.173
38.12,182.907,201.046,203.191
38.13,182.894,198.576,199.455
38.14,183.164,198.497,200.008
38.15,181.978,194.956,198.025
38.16,182.232,199.132,201.504
38.17,179.693,197.231,200.623
38.18,178.933,196.163,199.361
38.19,180.787,196.463,199.69
38.2,183.208,195.759,200.337
38.21,183.837,194.294,198.324
38.22,181.149,192.491,197.74
38.23,183.179,199.69,204.108
38.24,182.246,196.471,199.681
38.25,183.175,202.09,205.269
38.26,183.434,195.084,199.884
38.27,185.087,199.007,202.715
38.28,183.463,195.506,201.186
38.29,182.734,198.198,203.147
38.3,182.294,199.366,204.274
38.31,181.865,196.981,202.332
38.32,182.747,195.918,201.321
38.33,182.764,195.259,199.836
38.34,183.681,196.242,200.375
38.35,183.494,199.81,203.229
38.36,180.38,195.34,199.857
38.37,180.817,197.557,202.035
38.38,182.765,196.271,200.826
38.39,182.959,193.203,196.726
38.4,183.025,201.984,206.184
38.41,182.227,194.525,198.699
38.42,183.175,203.737,206.89
38.43,182.012,192.571,197.125
38.44,183.935,200.377,204.198
38.45,183.287,199.05,203.482
38.46,182.7,197.034,200.862
38.47,183.296,201.193,205.393
38.48,183.892,199.804,203.496
38.49,184.581,197.45,202.061
38.5,183.248,196.789,202.551
38.51,183.817,199.361,203.307
38.52,183.248,198.337,204.053
38.53,183.899,194.499,198.549
38.54,183.998,198.264,203.384
38.55,183.707,197.686,201.766
38.56,183.211,199.13,203.746
38.57,181.901,194.747,200.541
38.58,182.584,197.77,202.865
38.59,183.313,197.348,203.112
38.6,185.311,195.057,199.046
38.61,183.996,196.025,201.204
38.62,185.314,198.031,202.078
38.63,185.875,196.27,199.589
38.64,184.589,203.062,206.251
38.65,184.653,195.12,198.496
38.66,185.183,195.409,199.388
38.67,181.968,195.66,201.488
38.68,183.27,194.153,198.709
38.69,184.555,198.003,202.504
38.7,183.897,196.611,200.539
38.71,184.556,195.506,200.064
38.72,184.027,196.608,200.539
38.73,184.401,198.265,201.701
38.74,183.083,195.085,199.792
38.75,183.208,199.682,204.171
38.76,183.211,193.415,198.164
38.77,183.997,195.053,200.257
38.78,184.621,194.055,198.707
38.79,184.4,197.074,200.412
38.8,183.744,198.099,200.705
38.81,182.416,198.496,201.191
38.82,183.897,197.938,201.84
38.83,183.249,191.775,196.484
38.84,183.851,197.939,203.123
38.85,182.607,193.11,199.568
38.86,182.437,199.993,205.013
38.87,181.108,195.93,199.776
38.88,182.321,200.888,203.56
38.89,181.192,197.145,201.042
38.9,182.403,201.7,205.573
38.91,180.506,195.701,201.406
38.92,184.537,201.744,205
38.93,182.524,198.151,201.982
38.94,182.496,196.979,199.545
38.95,181.739,197.35,199.294
38.96,181.842,202.899,205.97
38.97,183.103,201.699,203.755
38.98,182.641,195.198,200.382
38.99,183.984,198.207,204.661
39,183.384,193.155,200.322
39.01,183.98,197.515,203.914
39.02,182.483,195.985,199.896
39.03,182.551,200.456,204.342
39.04,183.211,195.625,200.325
39.05,185.348,199.527,204.712
39.06,186.219,197.524,203.432
39.07,186.805,195.769,202.271
39.08,185.344,197.89,202.992
39.09,185.877,200.56,203.81
39.1,185.274,199.326,203.264
39.11,185.226,197.779,201.792
39.12,185.432,197.759,202.913
39.13,186.023,195.37,201.505
39.14,185.806,197.841,205.317
39.15,185.397,194.632,201.25
39.16,184.831,198.028,204.024
39.17,183.222,196.485,201.5
39.18,183.633,198.51,201.753
39.19,184.833,200.021,203.035
39.2,184.121,197.247,200.958
39.21,185.301,202.39,206.665
39.22,185.857,194.542,200.738
39.23,184.429,193.81,199.56
39.24,184.388,202.304,206.563
39.25,183.897,196.675,200.601
39.26,182.923,197.581,201.469
39.27,182.781,197.429,203.669
39.28,184.148,197.051,202.066
39.29,183.196,199.038,203.145
39.3,183.615,199.04,202.275
39.31,184.111,195.746,199.494
39.32,183.672,198.073,201.768
39.33,182.707,198.738,202.797
39.34,185.027,196.11,199.418
39.35,186.715,199.326,202.856
39.36,184.711,196.76,202.599
39.37,183.674,193.363,198.91
39.38,185.311,200.272,204.159
39.39,183.167,195.946,200.518
39.4,181.132,195.469,200.662
39.41,183.267,194.873,201.164
39.42,184.471,197.146,202.368
39.43,184.549,200.723,204.388
39.44,187.395,202.423,204.377
39.45,182.034,198.03,203.206
39.46,185.045,198.414,199.436
39.47,183.92,199.814,205.868
39.48,184.864,199.081,204.304
39.49,177.991,187.856,190.312
39.5,183.574,214.731,220.135
39.51,184.462,178.869,186.975
39.52,189.037,216.911,216.719
39.53,182.015,196.436,198.855
39.54,184.273,190.896,195.952
39.55,187.253,199.465,207.744
39.56,183.922,194.467,199.339
39.57,183.126,199.138,204.209
39.58,186.392,208.338,211.521
39.59,184.075,187.449,191.826
39.6,186.732,202.927,208.588
39.61,186.986,202.989,206.963
39.62,183.142,187.187,195.288
39.63,183.909,201.848,206.122
39.64,182.692,197.147,201.663
39.65,189.991,194.054,206.552
39.66,182.681,182.735,187.897
39.67,182.145,217.33,215.134
39.68,181.561,195.534,203.252
39.69,185.461,179.926,188.556
39.7,186.585,208.273,211.286
39.71,183.096,194.415,199.221
39.72,185.444,195.364,197.367
39.73,186.26,204.285,208.943
39.74,184.539,189.51,195.728
39.75,185.388,193.821,199.156
39.76,185.289,201.595,206.675
39.77,185.175,199.237,202.856
39.78,185.143,199.38,203.436
39.79,184.112,195.172,198.929
39.8,183.208,200.476,204.948
39.81,182.669,195.198,199.775
39.82,184.634,197.926,202.889
39.83,185.088,198.068,203.527
39.84,185.087,194.398,198.191
39.85,184.351,198.526,200.687
39.86,183.87,201.18,203.748
39.87,186.218,198.748,201.831
39.88,183.922,198.348,203.128
39.89,183.397,197.787,200.831
39.9,182.734,198.647,203.584
39.91,184.359,193.491,198.399
39.92,184.407,197.874,202.633
39.93,183.726,196.85,203.58
39.94,183.907,196.052,200.395
39.95,184.408,198.698,203.437
39.96,184.149,195.91,200.953
39.97,185.059,197.108,201.7
39.98,186.024,199.548,203.708
39.99,185.356,196.748,201.566
40,184.36,198.922,201.967
40.01,183.87,202.399,204.952
40.02,184.097,199.689,202.483
40.03,184.817,201.792,205.205
40.04,184.681,198.813,205.04
40.05,185.097,196.472,201.966
40.06,183.942,199.973,204.273
40.07,181.794,198.915,203.386
40.08,182.911,195.948,198.983
40.09,183.935,199.584,204.729
40.1,184.65,197.636,203.085
40.11,184.621,198.365,202.918
40.12,185.136,199.948,205.314
40.13,183.22,193.535,198.567
40.14,184.183,202.09,206.551
40.15,184.896,194.834,199.629
40.16,185.787,195.824,201.117
40.17,186.776,198.335,203.99
40.18,187.053,194.013,200.051
40.19,186.98,199.809,203.09
40.2,185.048,199.53,203.67
40.21,186.035,196.196,200.833
40.22,185.561,197.034,202.088
40.23,184.408,195.688,200.498
40.24,184.784,194.495,198.004
40.25,185.341,200.231,205.184
40.26,185.881,193.311,199.333
40.27,186.684,198,203.261
40.28,185.965,197.048,200.392
40.29,186.002,197.018,201.606
40.3,186.687,192.835,196.934
40.31,185.516,196.646,200.793
40.32,184.12,196.141,200.284
40.33,183.409,197.467,201.415
40.34,183.39,198.346,201.388
40.35,184.567,197.194,199.17
40.36,186.226,199.232,202.71
40.37,186.988,196.471,200.216
40.38,184.172,197.599,201.759
40.39,183.159,196.066,198.443
40.4,183.431,196.625,199.246
40.41,182.72,201.159,203.471
40.42,182.119,198.482,201.37
40.43,186.003,197.841,201.137
40.44,186.003,197.841,201.137
40.45,183.166,197.26,201.698
40.46,183.192,197.355,199.349
40.47,183.153,197.869,199.823
40.48,184.626,196.391,199.721
40.49,186.035,200.891,205.422
40.5,184.662,195.249,201.106
40.51,183.83,198.003,201.843
40.52,183.176,200.409,203.649
40.53,183.897,196.194,200.13
40.54,184.696,198.995,203.466
40.55,184.475,197.209,200.595
40.56,183.32,196.213,200.747
40.57,184.658,203.36,207.771
40.58,185.322,195.817,198.511
40.59,186.621,204.488,207.053
40.6,184.662,201.586,204.799
40.61,186.02,195.86,197.828
40.62,183.813,202.479,205.03
40.63,183.069,198.914,200.934
40.64,185.024,204.797,207.414
40.65,185.425,196.784,202.041
40.66,185.46,196.052,201.224
40.67,185.417,207.262,212.063
40.68,185.305,201.65,202.911
40.69,181.87,199.043,202.214
40.7,183.935,200.426,204.315
40.71,185.386,198.581,203.756
40.72,186.798,197.306,202.554
40.73,186.688,200.734,204.675
40.74,187.457,196.726,200.173
40.75,187.379,199.051,202.387
40.76,186.61,203.898,207.71
40.77,183.871,198.04,200.717
40.78,185.966,199.166,202.474
40.79,186.737,195.028,197.825
40.8,186.035,199.279,203.846
40.81,186.762,199.565,204.789
40.82,187.491,200.315,206.182
40.83,185.994,197.148,201.725
40.84,185.883,201.918,205.257
40.85,185.311,195.608,199.586
40.86,185.37,195.299,199.228
40.87,185.973,202.171,206.618
40.88,184.589,193.979,197.314
40.89,185.92,202.674,204.556
40.9,186.559,202.002,203.416
40.91,185.923,199.335,201.472
40.92,186.663,201.643,205.477
40.93,186.035,195.871,200.516
40.94,183.897,193.141,197.139
40.95,182.539,198.181,201.888
40.96,183.093,201.364,203.338
40.97,183.298,197.929,201.176
40.98,185.461,199.335,204.422
40.99,186.724,191.798,195.884
41,185.184,201.956,205.591
41.01,181.92,199.28,201.153
41.02,181.189,196.653,200.523
41.03,183.208,196.533,201.093
41.04,184.567,197.839,202.563
41.05,185.429,195.2,201.7
41.06,185.349,198.2,202.092
41.07,185.236,199.407,203.309
41.08,183.839,200.974,204.766
41.09,182.455,197.888,200.479
41.1,183.175,196.876,200.138
41.11,185.386,193.248,198.562
41.12,184.656,195.209,199.802
41.13,185.346,198.549,203.691
41.14,186.035,196.592,201.22
41.15,184.627,200.285,206.032
41.16,183.895,197.258,201.104
41.17,183.213,199.085,202.346
41.18,182.523,195.731,199.683
41.19,184.044,198.955,204.017
41.2,186.735,201.774,204.339
41.21,184.528,197.717,199.652
41.22,184.716,200.434,202.379
41.23,187.396,201.226,203.261
41.24,186.661,194.203,196.938
41.25,185.836,204.801,206.782
41.26,183.907,193.495,196.266
41.27,184.583,197.226,201.769
41.28,184.011,196.905,200.864
41.29,183.935,199.379,204.529
41.3,187.342,198.709,202.085
41.31,185.159,202.47,206.267
41.32,185.278,197.365,201.475
41.33,184.742,190.752,196.816
41.34,186.039,203.081,208.793
