tiempo, ax, ay, az
8.5,129.227,131,152.364
8.51,130.227,132,154.773
8.52,131.227,129.773,147.545
8.53,132,130,151
8.54,131.772,130.772,151.088
8.55,131,129.228,149.138
8.56,130.227,131,153
8.57,131,131.227,152
8.58,131.228,132.772,155.545
8.59,132.227,130.773,149.32
8.6,133,129.773,149.134
8.61,132.773,128.546,149.865
8.62,132,127,151.138
8.63,131,128.457,152.457
8.64,131,130,156.544
8.65,131,129.227,151.681
8.66,131,131.546,151.773
8.67,131,130,155.934
8.68,131,129.969,155.015
8.69,132,130.97,152
8.7,133.773,131,152.094
8.71,132.227,130,147.039
8.72,130.773,130,154.32
8.73,130.227,128.773,154.773
8.74,131,128,151.772
8.75,132,127.773,152.227
8.76,132,128.773,150.227
8.77,131.774,129,150
8.78,131,128.506,151.481
8.79,131.728,128.728,153
8.8,132,130.409,149.591
8.81,130.682,128.318,151.682
8.82,130,128,151.318
8.83,131.317,127.683,153.048
8.84,133,127.65,149.35
8.85,133,128.682,150.542
8.86,132,129,153.364
8.87,131.683,128.317,152.365
8.88,132,128,155
8.89,132.327,128.654,150.327
8.9,133,128.679,151.036
8.91,132.317,128.317,148.904
8.92,133,127.682,149.682
8.93,131.683,127.365,152.635
8.94,130,126.683,155.049
8.95,130.318,125,154.953
8.96,131,126,150.635
8.97,132.318,128,154.635
8.98,133,128.677,149.707
8.99,133,127.64,149.64
9,133.32,128.32,152.961
9.01,131.668,129.332,146.335
9.02,131,129,153.277
9.03,131,130,151.778
9.04,131,127.683,148.634
9.05,133.318,127.318,154.682
9.06,133.682,126.682,145.365
9.07,133,127,152.363
9.08,131.849,129,154.344
9.09,131,128.158,147.949
9.1,131,130.181,155.456
9.11,131.317,129.683,149
9.12,132.318,130,148.907
9.13,133,130,152.029
9.14,132,128.364,145.224
9.15,131.682,128,154.092
9.16,132,129,152.635
9.17,132,127.682,150.318
9.18,132.318,128,153.27
9.19,133.324,128,151.027
9.2,134.364,128.636,149.728
9.21,131.683,129,149.901
9.22,130.683,128,153.413
9.23,129.683,128.683,151.317
9.24,129,129,156
9.25,129,127.365,153.048
9.26,130.318,127.635,155.588
9.27,131.683,128.683,154.095
9.28,131,128.635,149.904
9.29,131,130.676,155.755
9.3,131.317,129.317,146.27
9.31,131.683,130.635,152.317
9.32,131,130.365,151.953
9.33,129.317,127,153.221
9.34,130.317,128.317,156.144
9.35,131.317,129,147.317
9.36,133,128.319,150.044
9.37,132.682,127.682,148.318
9.38,132,128,151.318
9.39,131,129,151.325
9.4,131,128.317,152
9.41,131,130.365,150.683
9.42,131,129.363,147.955
9.43,131.683,128.683,154.048
9.44,132.272,128.728,150.815
9.45,133.849,127.151,155.244
9.46,132.848,127.303,150.152
9.47,131.817,130.183,152.549
9.48,130.683,129,151.683
9.49,131.33,131.33,152.66
9.5,133,131.348,151.696
9.51,132.683,129.683,146.366
9.52,132,128.682,151.906
9.53,130,127,152.634
9.54,129.683,127.317,154.366
9.55,131,127.683,156.366
9.56,131.318,126.318,152.318
9.57,133,126,152.683
9.58,133,127.317,152.317
9.59,131.677,128,150.617
9.6,129.678,128,152.713
9.61,129.244,128.244,150
9.62,131.332,130,150.67
9.63,132,128.672,149.657
9.64,132,127.317,150.269
9.65,132,127.683,155.048
9.66,131,126,150.728
9.67,131,128.318,152.27
9.68,129.683,128.683,152.366
9.69,129.683,129.317,153.683
9.7,130.645,130.355,152.645
9.71,132,128.316,150.736
9.72,132,127.683,148.583
9.73,131,127,150
9.74,130.683,127.683,155
9.75,130,127,154
9.76,131,126.635,154.048
9.77,131.317,127.317,151.633
9.78,133,128,150
9.79,133,128,148.951
9.8,132.683,128,151.733
9.81,131.683,127.317,149
9.82,131,128.68,151.36
9.83,130.683,127.317,149.634
9.84,130.317,127,151.317
9.85,131,126,152.317
9.86,132,126.317,152
9.87,132,127,153.366
9.88,131.684,127.684,153.316
9.89,129.683,128.317,154.634
9.9,129,129,155.683
9.91,129.317,128,153
9.92,131.316,127,148.368
9.93,133,127.317,147.317
9.94,132.367,127.683,151.317
9.95,131,126.317,153
9.96,130,128.684,154.316
9.97,130,127.369,152
9.98,129.683,127.683,152.05
9.99,129.317,127.683,152.317
10,130.32,126,151.32
10.01,131,125.946,147.63
10.02,131,127,152
10.03,130.683,127.317,150.683
10.04,129,128.683,153.634
10.05,129,128,155.049
10.06,129,127,152.799
10.07,129.475,127,150.05
10.08,131,127.463,155
10.09,130,127,150.427
10.1,129,127.226,153
10.11,130.227,128,154.319
10.12,132,128,146.549
10.13,130.775,127.775,147.225
10.14,129,128,152
10.15,127.775,126.225,151.45
10.16,128,127,154.226
10.17,129,127.775,154.648
10.18,130.224,126,150.346
10.19,131,128,152
10.2,131,127,153.549
10.21,130,127,152.709
10.22,129,127.011,151.989
10.23,129,129,152.993
10.24,129,129,150.503
10.25,129,128,156.338
10.26,130.332,127,152.662
10.27,130,126,151
10.28,130.662,126.338,153.676
10.29,129,128,152.669
10.3,128,127.667,155
10.31,128.332,128,153.661
10.32,129.333,128,153.004
10.33,130.333,127,147.998
10.34,131,127,151.002
10.35,130.667,128,149
10.36,129.667,128.667,151.666
10.37,129,128.003,153.673
10.38,129.332,127.668,152.329
10.39,130,127.667,155.333
10.4,131,127,148
10.41,132,127,151.328
10.42,132,128,151
10.43,130.336,128.332,147.996
10.44,128.668,127.668,157
10.45,128,128.668,151.671
10.46,128,127.333,154.665
10.47,129,127,155.669
10.48,129.666,126.333,148.997
10.49,131.331,126.669,152.007
10.5,132,126,147.633
10.51,132,127,150.265
10.52,131.684,128,153.051
10.53,129,128.684,150.899
10.54,128,130,153.417
10.55,128,128.316,151.684
10.56,129.316,127,150.948
10.57,130.328,126.655,150.69
10.58,131,127.683,152.952
10.59,131,126,148.316
10.6,129.684,127,155.053
10.61,128.684,128.051,152.265
10.62,128,128.316,153.053
10.63,128.317,128,153.268
10.64,129.316,127,150.684
10.65,131,126.316,151.632
10.66,130,127,152.684
10.67,129.684,128,154.736
10.68,130,128.272,151.272
10.69,130,128,151
10.7,129.849,127.151,149.452
10.71,128.819,128,149.638
10.72,128,128.367,153
10.73,128.317,126.317,151
10.74,129,128,153
10.75,129.327,128,152.655
10.76,129,128,152.735
10.77,129.316,128,152.582
10.78,130,126,150.413
10.79,129.684,127,154.316
10.8,128.683,127.683,152
10.81,128,127.321,155.393
10.82,129.332,127.668,150.997
10.83,130,128,152.679
10.84,130,127,152.684
10.85,129,128,151.632
10.86,128.683,128,152.683
10.87,128,127,152.052
10.88,129,128.317,153.268
10.89,129,127.684,153.053
10.9,129.301,127,151.301
10.91,130.316,127.684,148.947
10.92,131,127,150.368
10.93,129.684,127.316,150.948
10.94,128,128.316,155.422
10.95,128,127.684,151
10.96,128.316,127.684,150.632
10.97,131,127.684,151.738
10.98,131.316,127.684,145.949
10.99,130.682,127.682,153.318
11,129,127,150.996
11.01,129,127.316,153.421
11.02,129,128.684,151.316
11.03,129,128,150.367
11.04,129.321,128,153.321
11.05,130,127.684,149.579
11.06,130.684,126.684,154.104
11.07,130,127,151.581
11.08,128.684,128.316,153.316
11.09,127.685,128,153.37
11.1,127.321,127.679,155
11.11,129.564,128.282,150
11.12,131,128.149,149.149
11.13,130.85,127,152.15
11.14,128.818,128,152.818
11.15,128,128,155.684
11.16,128.316,128.316,151.684
11.17,129,128,149.369
11.18,129.685,128.315,151.37
11.19,129,128,151.261
11.2,129,127,151.316
11.21,129,128.673,153.692
11.22,129.316,128.684,151
11.23,130,128.316,149.632
11.24,130,128,151.945
11.25,130,127,149
11.26,129,128,151.317
11.27,129,127.685,151.685
11.28,129,128.326,150.326
11.29,129,128.685,152
11.3,129,129,151.369
11.31,130.322,129,149.678
11.32,130.684,129,149.053
11.33,129.685,128,150.944
11.34,127.901,127.901,150.398
11.35,127.473,127.473,157.787
11.36,127.536,129.072,151.536
11.37,129.379,128,154.758
11.38,129,128.225,151.775
11.39,129.224,128,152.118
11.4,128.776,128.776,153.881
11.41,128,128,148.316
11.42,129,128,153.777
11.43,128.775,129,150.45
11.44,127.777,129,158
11.45,127.222,128,154
11.46,128.223,127,150.777
11.47,129.775,127.775,153.775
11.48,129,127,150.553
11.49,129,128.224,153.776
11.5,128.777,129,153.331
11.51,128,128.003,152.005
11.52,128,129.019,151.076
11.53,128.983,129.983,152.983
11.54,129,129,151.777
11.55,129,128.777,153.777
11.56,129.223,128,150.223
11.57,130.777,128.223,152.554
11.58,130,129,149.112
11.59,129,129,152.777
11.6,129,129,152.107
