tiempo, ax, ay, az
0.5,133.023,123.977,154.907
0.51,135,123.002,153.998
0.52,135,124,150.002
0.53,133.997,125.003,150.995
0.54,131,127,149.002
0.55,130.997,125,153.99
0.56,131.003,124.002,154.005
0.57,134,124.997,151.995
0.58,134.998,123.002,149.998
0.59,134,124,151.957
0.6,133,122.971,147.971
0.61,132,121.025,150.051
0.62,132,122,153.948
0.63,133.026,122,147.103
0.64,134,122,152.794
0.65,135,122.973,149.082
0.66,134,122.05,146.1
0.67,133.974,122.052,153.896
0.68,133,124,148.182
0.69,132,123,149.846
0.7,132,124,154.045
0.71,131.016,125,147.125
0.72,132.984,124.016,157.827
0.73,133,125.978,150.13
0.74,132,125.282,151
0.75,132,125.721,157.046
0.76,132,125.721,152.676
0.77,132,125.28,152.881
0.78,132,125,152.28
0.79,132,125,150.72
0.8,133,125,154
0.81,133,126,152.136
0.82,132.862,125,152
0.83,132.159,126,152.319
0.84,133,125.28,151.881
0.85,134,125.44,151.56
0.86,134,124,147.721
0.87,133.72,124.28,151.441
0.88,132,124.721,152.559
0.89,132.238,124.238,152
0.9,133.994,125,152
0.91,135,124.993,150.013
0.92,135,125,150.987
0.93,133.007,125,150
0.94,133,125,153
0.95,133.994,124.006,150.994
0.96,133.006,124.994,149.013
0.97,133.994,123.006,151.987
0.98,134,124,150.013
0.99,134.007,124,151.022
1,134.761,123.239,150
1.01,134,124,151.478
1.02,133.007,124,152.007
1.03,134,124,149.242
1.04,134,124,150.993
1.05,134,124.994,149
1.06,134,124.007,151.993
1.07,134,124.007,151
1.08,134.007,124.993,149.021
1.09,134.763,124,153.289
1.1,134,124,150.007
1.11,134,124,151.218
1.12,134,122,151.595
1.13,133.279,120,154.558
1.14,134.279,120.557,155.164
1.15,137.651,121.326,152
1.16,139,123.65,148.65
1.17,136.443,124.721,151.164
1.18,132.442,122.442,151
1.19,131.294,122,155.176
1.2,133.589,121,151.706
1.21,137.666,122,149.334
1.22,140,122,151.333
1.23,138.333,121.333,147
1.24,134.858,122.142,151.427
1.25,132.857,122.857,151.857
1.26,133,122,150.799
1.27,134.333,122,154
1.28,136.285,121.715,149.859
1.29,140.333,121.667,149.333
1.3,139.002,120,146.002
1.31,133.332,121.668,148.669
1.32,131,123.668,156.335
1.33,132.572,124,153.142
1.34,136.333,124.667,149
1.35,137.666,124,149.999
1.36,136.667,124.333,150.667
1.37,135,125.667,152.334
1.38,134,124,152.143
1.39,134,124,151.333
1.4,134.333,124.333,153.334
1.41,136,124,153.331
1.42,137.286,124.714,150.145
1.43,136.427,124.714,152.568
1.44,134.667,124,152.666
1.45,133,124,154.333
1.46,134,123.333,153.334
1.47,135.333,124.667,152.666
1.48,136,124,152.333
1.49,135,124,150.333
1.5,134.667,124.667,153
1.51,134,125,152.666
1.52,134,126,152.334
1.53,134,126,151.669
1.54,133,125,151.447
1.55,132,125,151.001
1.56,134,125,151.668
1.57,135,124.668,150.664
1.58,134.667,123,150.334
1.59,134,122,152.858
1.6,134,123,150.286
1.61,135,122.202,151.596
1.62,135,123,149.649
1.63,135,122.674,150.349
1.64,134.675,123,150.675
1.65,135,123,152
1.66,135,124,149.325
1.67,135,123.335,151.331
1.68,134,123.676,150.649
1.69,134,122.665,150
1.7,135,122,152.025
1.71,135,122,150
1.72,134.677,122,150.323
1.73,134,123.324,153
1.74,134,125,152.675
1.75,134,123.675,152.325
1.76,134,124,151.65
1.77,134,124,152.035
1.78,134,123.675,151.65
1.79,133.698,124,152.095
1.8,134,124,152.988
1.81,133,123.665,150.669
1.82,133,122,154.023
1.83,133.325,122.325,153.299
1.84,134,123,153.376
1.85,135,123.676,154.973
1.86,134,123.676,150.351
1.87,133.675,123,152.675
1.88,133,123.325,153.649
1.89,134,123,151.352
1.9,134.325,124,148.3
1.91,135,124.675,151.026
1.92,134.674,125.326,149.326
1.93,133.665,126,153.335
1.94,131.675,125,152.325
1.95,130.675,125.325,155.35
1.96,130.39,127.39,154.169
1.97,132,126.764,153.82
1.98,133.236,127,152.236
1.99,134.235,127,151
2,134,126,150
2.01,133,126,149.764
2.02,132,126,151.501
2.03,131,123.764,153.764
2.04,131,124,151.473
2.05,131,124.868,154.737
2.06,132,125.15,151.15
2.07,132,123.85,149.299
2.08,132.81,124.81,152
2.09,131.676,125.676,150.676
2.1,131,124.649,152
2.11,131.324,127.676,152.298
2.12,132.662,127,148.635
2.13,132.675,126,150.974
2.14,131,127.324,149.972
2.15,131,127,154.377
2.16,131,126.676,149.947
2.17,131.676,125,154.028
2.18,132,124.675,151.35
2.19,131,124.324,152
2.2,131,124,154.324
2.21,132,124.324,151
2.22,132,123.675,153
2.23,131,124,152.676
2.24,132,124.325,155.025
2.25,131.324,125,152.324
2.26,132,125.324,152
2.27,132,125.676,151.352
2.28,131,125.675,151.325
2.29,131,125,152.332
2.3,131,126,151.65
2.31,130.676,126,152
2.32,129,127,152.324
2.33,129.324,127.324,156.027
2.34,131.325,128,153.974
2.35,132.324,127.676,150.648
2.36,133.849,127.849,155.398
2.37,133,128.676,150.324
2.38,131.906,128,151.094
2.39,131,127.67,152.33
2.4,131,127,150.456
2.41,131,126,151
2.42,131,126.244,155.244
2.43,131.236,126.764,150.472
2.44,132.237,126,152
2.45,132.764,126,151.821
2.46,131.764,127,148.417
2.47,131,127.472,153.055
2.48,131.236,127.764,151.472
2.49,131.235,128,148.471
2.5,132.764,128,152.585
2.51,131,129,149.179
2.52,131,128.236,153
2.53,131,127.528,150.764
2.54,132,126.237,151.237
2.55,133,125,151.291
2.56,133,127,148.41
2.57,132.765,127.235,152.765
2.58,132,127.764,149.764
2.59,132,128.235,151.53
2.6,132.236,128.529,151.471
2.61,134,128,148.53
2.62,133.764,128,151
2.63,133,127.237,149.712
2.64,132.527,127.237,151.581
2.65,131.471,126.236,149.356
2.66,133.236,127,151.054
2.67,135,127,150.057
2.68,134,128.235,148.881
2.69,132.765,128.765,153.061
2.7,132,128,149.942
2.71,132,128.764,154.293
2.72,134,127,151.819
2.73,135,127.764,147.179
2.74,133.763,128,149.527
2.75,131.764,127.528,152.764
2.76,131.135,126.135,152.731
2.77,132,127,149.271
2.78,133,126.864,150.407
2.79,132.866,126.134,150.597
2.8,132,127.675,150.975
2.81,132,127.677,155.383
2.82,132,125.304,147.76
2.83,133,126.765,150.94
2.84,131.763,125.237,151.106
2.85,131,127.236,151.12
2.86,131,128.53,155.295
2.87,132,126.235,150.531
2.88,132,127.765,152.47
2.89,131.236,124.471,152
2.9,132,126.235,149.294
2.91,132,128,152.707
2.92,131,127.765,150.47
2.93,131,126.236,153.293
2.94,131,126.472,152.944
2.95,131,127,152.765
2.96,131.765,126,151.059
2.97,132,127,152.236
2.98,132,126,150.764
2.99,131,125.229,149.688
3,131.235,128,155
3.01,132,127.812,151.435
3.02,131.756,128.244,148.244
3.03,132,129,153
3.04,131,128.136,147.136
3.05,130.188,128.188,149.376
3.06,132.323,127.677,153.353
3.07,132.323,127.323,144.97
3.08,133,127.677,152.353
3.09,131.677,128,150.323
3.1,131,128,149
3.11,132,128,156.138
3.12,132,127.236,144.419
3.13,131.764,128.236,151.764
3.14,130.234,129.531,153
3.15,131.234,128.234,148.531
3.16,133,128.765,152.706
3.17,132,128,147
3.18,131.765,129,151.765
3.19,131.142,129.575,151.85
3.2,130.865,128,150.187
3.21,131.323,128.354,157.646
3.22,132.323,127.323,149.97
3.23,133,128.329,149.013
3.24,133,128.677,152
3.25,133,128.323,145.97
3.26,131.677,128,150.383
3.27,130.323,127,154.292
3.28,131.323,127,152.354
3.29,133.323,127,149.323
3.3,134,126.677,150.707
3.31,133.677,127.323,147.97
3.32,132,126.677,151.294
3.33,131,127,152.504
3.34,131,128,152.862
3.35,131,128,153.136
3.36,131,126.378,152.433
3.37,132.334,127.666,151.331
3.38,132,128,148.939
3.39,131.677,126,153.093
3.4,130,127,151.937
3.41,129.323,128.647,154.677
3.42,131,127.677,155.738
3.43,131,129,146.631
3.44,131,129.323,156.739
3.45,130.323,128,150.646
3.46,130.324,128.324,150.618
3.47,131,127.677,152.383
3.48,131,129.678,149.322
3.49,131,129.323,156.323
3.5,131,128.677,149.677
3.51,130,129.677,154.323
3.52,130,128,154.354
3.53,130,128.336,150.008
3.54,131,128.323,154.354
3.55,131,127.677,151.323
3.56,131,129.324,149.972
3.57,130.677,129.323,154.03
3.58,129,129.353,149.616
3.59,129,129.67,154.349
3.6,129,129.361,154.639
3.61,129,127.661,152.322
3.62,131,128,154.985
3.63,132,129,150.021
3.64,131.324,129.338,151.986
3.65,128.662,130,153.338
3.66,128,130.105,157.105
3.67,128.968,130.516,157.032
3.68,130.54,130.08,147.46
3.69,132,129.235,150.826
3.7,131.766,129.766,151.766
3.71,130.234,129.234,150.873
3.72,130.765,129.235,152.593
3.73,131,131.743,152.614
3.74,131.235,130.235,151.704
3.75,131,129.766,148.766
3.76,131,129.471,153.822
3.77,131,130.009,151.982
3.78,130.152,130.304,147.977
3.79,132.697,128.152,156.332
3.8,131,131.532,148.507
3.81,130,130,149.065
3.82,131,130.234,158.063
3.83,130,132.531,148.406
3.84,130.532,131,154.66
3.85,129.233,131.233,150.699
