tiempo, ax, ay, az
5.5,127.327,132,154.98
5.51,124,132.775,156.225
5.52,124.77,132.257,156.797
5.53,129.254,132,155.711
5.54,132,132,150.015
5.55,131.744,132,151
5.56,129.488,132.256,152.232
5.57,128,133.489,156.533
5.58,127,134.255,150.021
5.59,127.256,135.976,159.72
5.6,129.254,134.492,148
5.61,130,134.489,152.744
5.62,130.744,133.233,153.744
5.63,129.742,132.258,150.709
5.64,129,133,151.634
5.65,129,133.02,153.705
5.66,130,133.255,150.785
5.67,129.215,134.785,148.938
5.68,129.663,134,154.615
5.69,129.253,134.747,147.526
5.7,129,134.147,154.68
5.71,130.291,134.564,152.018
5.72,131.205,134.205,146.205
5.73,131.327,134,151.98
5.74,128.68,135.68,149.879
5.75,127.663,132.673,151.634
5.76,127.673,136.653,154.041
5.77,129.337,135.663,151.305
5.78,131,136.337,153.663
5.79,130.337,136,149.685
5.8,130.327,134.673,155.327
5.81,128,135.326,150.337
5.82,127.664,138.336,158.985
5.83,128,138,155.337
5.84,127.338,137.662,149.351
5.85,128.662,137.662,158.604
5.86,129.337,138,148.694
5.87,128.664,138.336,151.983
5.88,129,137.663,155
5.89,127,138.989,151.348
5.9,126.358,136.642,155.788
5.91,126.321,137.359,157.245
5.92,128,136,151.717
5.93,129,135,154.692
5.94,128,136.537,154.231
5.95,127.768,136.232,155.074
5.96,126,136.539,156
5.97,127,136.231,153.539
5.98,127.865,136.135,152
5.99,128,137.154,152.538
6,127.153,136.847,155.46
6.01,128,137.745,153
6.02,129,137.503,154.254
6.03,128.769,136.693,149.462
6.04,127.538,138,156.769
6.05,126,138,153
6.06,127.466,140,153.233
6.07,130.231,136.769,156.148
6.08,130,135.157,142.315
6.09,129.23,139,156.158
6.1,129.679,135,151.823
6.11,128.321,137.962,146.372
6.12,127.68,138.359,154.876
6.13,129,139.321,153.358
6.14,128.641,139,146.768
6.15,128.359,137,154.835
6.16,128,140.027,153.324
6.17,127.321,140.359,153.962
6.18,130,138.359,151.755
6.19,131,140.641,147.641
6.2,129.679,138.714,157.357
6.21,128,137,149
6.22,129,139.205,158.976
6.23,129,140.519,148.558
6.24,129.461,135.461,153.767
6.25,129.232,137,152.159
6.26,129.769,138,155.002
6.27,128,135.695,152.316
6.28,127.462,138.769,154
6.29,131,139.31,155.398
6.3,131,139.304,144.391
6.31,129.769,137.539,154.617
6.32,127.815,137,151.815
6.33,127,137.987,158.896
6.34,126,136,157.692
6.35,128.231,137,148.231
6.36,131,137,156.6
6.37,130.23,135.77,145.381
6.38,130.77,135.539,150.23
6.39,128.768,134,156.609
6.4,126,134.69,147.221
6.41,127.229,136,157.624
6.42,129,136,152.081
6.43,129,137.54,147.531
6.44,129.771,135.771,157.331
6.45,129.231,135.231,147.614
6.46,130.215,133.215,146.645
6.47,130.539,133.461,150.388
6.48,128,135.77,150.609
6.49,127.77,132.461,152.848
6.5,127,135.696,149.696
6.51,127.46,138.77,153.23
6.52,130,135,152.081
6.53,130,136.23,146.295
6.54,130.768,134,154.681
6.55,130,134.737,142.054
6.56,128.673,134.327,150.346
6.57,126.68,134.32,150.959
6.58,126.32,136.36,152.961
6.59,129.64,134.36,154.72
6.6,132.327,134.346,146.654
6.61,132.346,134.327,151.019
6.62,128.361,132.639,150.237
6.63,125,134,153
6.64,125.32,136,156.68
6.65,127.64,136.68,152.68
6.66,130.677,134,155.414
6.67,129,134.673,150.271
6.68,128,132.68,157
6.69,129.32,132.32,155.441
6.7,130.32,132,150.641
6.71,130.68,130.68,150.96
6.72,127.36,131.64,148
6.73,125.68,131.68,162.04
6.74,125.639,133,155.959
6.75,129.639,132.639,149.721
6.76,132.32,133,152.959
6.77,131.673,132.327,140
6.78,131,132,148.96
6.79,129.847,133.693,152.387
6.8,127,132.649,147.135
6.81,127,134,155.632
6.82,128.325,134,151.049
6.83,129.32,134.04,148.28
