tiempo, ax, ay, az
0,129,125,152
0.004892,128,125,151
0.010877,128,126,151
0.014994,128,126,152
0.021146,128,126,152
0.027988,128,126,152
0.029977,129,126,152
0.035990,129,126,152
0.039873,129,126,152
0.045996,129,126,152
0.049992,129,126,152
0.055907,129,126,152
0.059893,128,126,153
0.066026,129,126,152
0.070042,129,126,152
0.076037,129,126,152
0.080041,128,126,152
0.086042,128,126,152
0.092041,129,126,152
0.095039,129,126,152
0.100030,128,126,152
0.106040,129,126,152
0.110040,128,126,152
0.116034,129,126,152
0.120038,129,126,152
0.126039,129,126,152
0.130042,129,126,153
0.136039,128,126,153
0.140043,128,126,152
0.146023,129,126,152
0.153083,128,126,152
0.155028,129,126,152
0.161086,129,126,152
0.165078,129,125,151
0.171040,129,126,152
0.175039,129,126,152
0.181970,129,126,152
0.186040,128,125,152
0.190039,129,126,152
0.196038,129,126,152
0.200034,129,126,152
0.206042,128,126,151
0.210041,128,126,152
0.216037,129,126,153
0.220041,128,126,152
0.226041,128,126,152
0.230040,128,126,152
0.236040,129,126,152
0.240040,129,126,152
0.246030,129,126,152
0.250033,129,126,152
0.256039,129,125,152
0.260038,128,125,152
0.266033,129,126,152
0.270037,129,126,152
0.276041,129,126,152
0.280041,129,126,152
0.286041,129,126,152
0.290040,129,126,152
0.296041,128,126,152
0.300032,128,126,152
0.306041,129,126,152
0.310040,129,126,152
0.316035,129,126,152
0.320038,128,126,151
0.326039,129,126,152
0.330038,129,126,153
0.336039,129,126,152
0.340034,129,126,153
0.346038,128,126,152
0.350042,129,126,152
0.356041,129,126,152
0.360040,128,126,151
0.366036,129,126,152
0.370040,129,126,152
0.379033,129,126,153
0.381092,129,126,152
0.386040,129,126,152
0.390039,129,126,152
0.396040,128,126,152
0.400034,128,126,152
0.409082,129,126,152
0.411031,129,126,153
0.416012,129,126,152
0.420041,129,126,153
0.426041,129,126,152
0.433079,129,126,151
0.435031,129,126,151
0.441083,129,126,152
0.445071,128,126,152
0.451040,129,126,152
0.455043,129,126,152
0.461084,129,126,152
0.465072,129,126,152
0.472039,129,126,152
0.476037,129,126,152
0.482038,129,126,152
0.486039,129,126,152
0.492039,128,126,152
0.496042,128,126,152
0.501084,129,126,152
0.505076,129,126,152
0.511036,129,126,152
0.515040,128,126,152
0.521091,128,126,152
0.525074,128,126,152
0.531040,128,126,152
0.535040,128,126,152
0.541084,129,126,152
0.545078,129,126,152
0.551039,129,126,151
0.555043,129,126,152
0.561089,129,126,152
0.565077,128,126,152
0.571042,128,126,152
0.575040,129,126,152
0.581085,129,126,152
0.585075,129,126,151
0.591059,129,126,152
0.595029,129,126,152
0.601080,129,126,153
0.605119,129,126,152
0.611040,129,126,152
0.615038,129,126,152
0.621105,129,126,152
0.625078,129,126,152
0.631032,129,126,152
0.635024,129,126,152
0.641103,129,126,152
0.645089,129,126,152
0.651036,129,126,152
0.655039,129,126,152
0.661105,129,126,152
0.665108,128,125,151
0.671039,129,126,152
0.675038,128,126,152
0.681102,129,126,152
0.685077,129,126,152
0.691042,129,126,152
0.695041,129,126,152
0.701101,129,126,152
0.705076,129,126,152
0.711041,129,126,152
0.715039,128,126,152
0.721106,129,126,152
0.725104,129,126,152
0.731040,129,126,152
0.735035,128,126,152
0.741107,129,126,152
0.744977,128,126,152
0.751038,129,126,152
0.755039,129,126,152
0.761105,129,126,152
0.765079,129,126,152
0.771044,129,126,152
0.775042,129,126,152
0.781109,129,126,152
0.785106,128,126,152
0.792044,128,125,151
0.796041,129,126,153
0.802038,129,126,153
0.806041,129,126,152
0.812041,128,125,152
0.816040,129,126,152
0.821106,129,126,152
0.825075,129,126,152
0.831044,129,126,152
0.835032,129,126,152
0.841106,129,126,153
0.845104,128,126,152
0.851039,129,126,152
0.855043,128,126,152
0.861104,128,126,152
0.865078,128,126,152
0.871044,128,126,152
0.875033,128,126,153
0.881106,128,126,152
0.885075,129,126,152
0.891039,128,126,152
0.895043,128,126,152
0.901101,128,125,151
0.905107,129,126,152
0.911038,128,126,152
0.915041,129,126,152
0.921106,128,125,152
0.925077,128,126,152
0.931041,129,126,152
0.935032,129,126,152
0.941105,128,126,152
0.945076,128,126,152
0.959041,128,126,152
0.961099,128,126,152
0.963035,129,126,152
0.974038,129,125,151
0.976031,129,126,151
0.978042,129,126,151
0.980031,129,125,152
0.986040,129,125,152
0.990043,129,126,152
0.996038,129,126,152
1.000042,128,126,152
1.006039,128,125,152
1.010042,129,126,152
1.016043,129,126,152
1.020034,129,126,152
1.026043,129,126,152
1.030042,129,126,152
1.036036,129,126,152
1.040036,129,126,152
1.046041,128,126,152
1.050983,128,126,152
1.055039,128,126,151
1.061108,128,125,152
1.065075,129,126,152
1.071042,129,126,152
1.075041,129,126,153
1.084016,129,126,152
1.085103,129,126,152
1.090040,129,126,152
1.096040,128,126,152
1.100044,129,126,152
1.106045,128,126,152
1.110043,129,126,152
1.116044,129,126,152
1.120035,128,125,152
1.126039,129,126,152
1.130043,129,126,152
1.136038,129,126,152
1.140037,129,125,152
1.146043,129,126,152
1.150026,128,126,152
1.156036,129,126,152
1.160045,128,126,151
1.166043,128,126,152
1.170042,128,126,152
1.176042,129,126,152
1.180040,128,126,152
1.186044,128,126,152
1.189920,129,126,152
1.195944,129,126,152
1.199936,129,126,152
1.206043,129,126,152
1.210044,129,126,152
1.216039,129,126,152
1.220034,129,126,152
1.226048,129,126,152
1.230043,129,126,152
1.236037,129,126,152
1.241108,129,126,152
1.247039,128,126,152
1.251033,129,126,152
1.257108,129,126,152
1.261084,128,126,152
1.266043,129,126,152
1.270043,129,126,153
1.276042,129,126,152
1.280042,129,126,152
1.286042,128,126,152
1.292043,129,126,152
1.295040,128,125,152
1.300040,128,126,152
1.306040,129,126,153
1.310042,129,126,152
1.316045,128,126,152
1.320034,128,126,152
1.326044,128,126,152
1.330042,129,126,153
1.336037,128,126,152
1.339960,129,126,152
1.346041,128,126,151
1.350030,129,126,152
1.356040,129,126,152
1.360043,129,126,152
1.366043,128,126,152
1.370042,129,126,152
1.376042,129,126,153
1.380033,128,126,152
1.386041,129,126,152
1.390041,129,126,152
1.396040,129,125,152
1.400044,128,126,152
