(130.015979,0.000000),(0.005326,0.000000)
(0.135746,-0.614218),(0.011339,0.025398)
(-0.056020,-0.175315),(0.007943,-0.011241)
(0.059567,-0.199262),(-0.009898,-0.000529)
(-0.033989,-0.136953),(-0.013417,-0.000169)
(0.034338,-0.107567),(0.013478,0.012410)
(-0.050609,-0.069750),(0.003312,-0.000467)
(0.018733,-0.075369),(-0.003795,0.000620)
(-0.019125,-0.046974),(-0.008232,-0.013013)
(0.031853,-0.047531),(0.010062,-0.005483)
(-0.013165,-0.058458),(0.009985,0.005233)
(0.028247,-0.032253),(-0.006349,-0.002251)
(-0.001827,-0.060169),(0.004341,-0.007105)
(0.019939,-0.044091),(0.018137,0.002425)
(-0.004805,-0.016557),(-0.003922,0.006824)
(0.020428,-0.043646),(0.007530,0.004786)
(-0.006712,-0.050452),(0.000234,-0.012002)
(0.004595,-0.005150),(-0.001620,-0.014492)
(-0.042687,-0.022477),(-0.004883,-0.004585)
(-0.000516,-0.028709),(-0.002797,0.004240)
(-0.065144,-0.050596),(0.012559,-0.007941)
(-0.051194,0.056640),(0.004635,-0.011671)
(0.024927,0.044165),(0.001303,-0.007595)
(0.023502,0.022133),(-0.007954,0.003955)
(0.034694,-0.058513),(0.003820,0.014502)
(0.010837,-0.031796),(0.001701,0.002810)
(0.090474,-0.053295),(-0.001583,-0.004034)
(-0.116392,-0.169548),(0.004815,0.000226)
(0.050465,0.020550),(0.000522,-0.010677)
(-0.033592,0.029408),(0.003642,-0.003709)
(-0.205277,-0.035437),(0.000010,-0.011638)
(0.029616,-0.018577),(-0.001227,-0.008065)
(-0.055812,-0.018861),(-0.000038,0.007886)
(-0.137064,-0.057067),(0.012312,0.003486)
(-0.003268,-0.004859),(-0.002081,-0.003927)
(-0.026755,-0.003956),(0.015557,-0.007080)
(0.005337,0.053373),(-0.003052,0.014838)
(0.048427,-0.033000),(-0.005410,0.004241)
(-0.055168,0.002093),(-0.001910,-0.004385)
(-0.019963,-0.029970),(0.001789,0.005868)
(-0.006901,-0.011857),(0.005105,0.002694)
(-0.031874,-0.023876),(0.007360,0.004297)
(0.033131,-0.016304),(-0.000974,-0.005560)
(0.150715,-0.014980),(0.002708,-0.003185)
(0.028919,0.006186),(-0.002983,0.004636)
(-0.030362,-0.005169),(-0.006615,-0.000942)
(0.001481,-0.029998),(0.017581,0.001974)
(-0.019799,-0.059424),(0.002735,-0.010631)
(-0.025020,0.004953),(-0.002829,-0.001469)
(0.032575,0.026190),(0.006035,0.002198)
(-0.090738,0.053906),(-0.012973,-0.004423)
(-0.003132,-0.050153),(-0.003861,0.010323)
(0.001488,-0.026647),(0.004365,-0.009420)
(0.012251,0.045770),(-0.013739,-0.000160)
(0.061634,-0.025217),(0.003949,0.014427)
(-0.019051,0.006237),(0.007579,0.006975)
(0.022450,-0.018936),(-0.004255,-0.009658)
(0.057110,0.009726),(0.000404,-0.010494)
(0.032887,0.000860),(0.003284,0.011290)
(-0.021080,-0.013078),(-0.001959,-0.004208)
(-0.030480,0.011285),(-0.003356,-0.025900)
(0.009112,-0.008272),(-0.005279,-0.005580)
(0.017715,-0.016073),(0.007242,0.012522)
(0.011546,-0.010423),(-0.020621,0.005593)
(-0.024537,0.030054),(-0.012942,0.014477)
(-0.048363,-0.056667),(-0.008284,-0.009280)
(0.058764,-0.013484),(-0.013016,-0.012660)
(-0.007289,0.024282),(0.000481,-0.021829)
(-0.012046,0.014992),(-0.007291,-0.003355)
(-0.021663,-0.033009),(0.005551,0.000909)
(-0.009405,-0.014196),(0.000324,-0.011651)
(0.019691,-0.008897),(0.014757,0.013894)
(0.010394,-0.013872),(0.007601,0.011605)
(-0.020291,-0.008725),(-0.003506,0.000896)
(-0.042018,-0.007979),(-0.004716,0.001337)
(0.003843,-0.013611),(-0.000990,0.019519)
(-0.025972,-0.020589),(0.003592,-0.009129)
(-0.007575,-0.034158),(0.002403,0.016883)
(-0.005567,-0.018487),(0.020766,0.005159)
(-0.002780,-0.031657),(-0.006141,-0.008099)
(0.045156,-0.000639),(0.007350,-0.001432)
(-0.022405,0.014633),(0.001282,-0.008965)
(0.001008,0.001196),(0.009289,0.005481)
(0.016158,-0.018186),(0.013711,-0.005016)
(0.003368,-0.002809),(-0.004524,-0.011316)
(-0.000957,0.002707),(0.003912,-0.011618)
(-0.029857,-0.015704),(-0.002698,0.003119)
(-0.009560,0.002406),(-0.000824,-0.019512)
(0.013141,-0.015870),(0.002448,0.003085)
(-0.021299,-0.000758),(-0.003541,-0.010607)
(0.003406,0.012148),(0.006509,0.019750)
(0.016485,-0.031742),(0.010683,-0.003459)
(0.014101,-0.004868),(-0.010151,0.007653)
(0.001517,0.000833),(0.003691,-0.007491)
(-0.020982,-0.013445),(0.000798,-0.008646)
(-0.012121,0.008811),(0.013167,0.000362)
(-0.005467,-0.000368),(0.005591,-0.007780)
(-0.025366,-0.006146),(0.000298,0.002900)
(-0.007359,-0.007250),(0.010069,-0.004012)
(-0.000975,0.005134),(0.005872,0.002009)
(0.010079,0.014562),(0.005402,0.011128)
(-0.015904,-0.027013),(-0.008534,0.003777)
(-0.023214,0.002439),(-0.004085,-0.009818)
(0.014261,0.004781),(0.006157,0.001725)
(0.009254,0.026928),(0.009538,0.010088)
(-0.017582,0.001108),(-0.001809,0.003098)
(0.019795,-0.007616),(-0.011006,0.005354)
(0.018409,0.002721),(0.006699,-0.007013)
(0.005009,-0.015345),(-0.008893,-0.001047)
(-0.026295,-0.015539),(-0.003540,0.004267)
(-0.003313,0.029725),(-0.000314,-0.005163)
(0.026095,0.011982),(-0.001524,0.019776)
(0.004677,-0.007134),(0.000543,0.005834)
(-0.009125,0.003256),(0.006648,0.003267)
(0.005919,-0.001577),(-0.021816,0.002290)
(0.010924,0.006546),(-0.008391,0.002227)
(0.000307,0.011558),(0.005927,-0.001355)
(0.017084,-0.003891),(0.004247,0.003709)
(0.016876,-0.009541),(0.003508,-0.010793)
(0.013163,-0.024117),(0.010376,0.007588)
(0.015603,0.020326),(-0.002130,-0.008481)
(-0.006847,0.025785),(-0.011446,-0.000851)
(-0.031639,-0.007965),(-0.000395,-0.012219)
(0.033373,-0.013815),(0.014108,-0.005165)
(0.040885,0.015365),(-0.013685,0.006919)
(0.004637,0.022894),(-0.001458,0.019018)
(0.003807,0.011338),(-0.000111,-0.003517)
(0.005918,-0.027755),(-0.007365,-0.008584)
(0.015933,0.001248),(-0.000190,0.005750)
(0.001503,-0.013320),(-0.008747,-0.008984)
(-0.021270,0.002621),(-0.003562,0.007456)
(-0.003683,0.009109),(0.013525,0.010639)
(-0.014941,-0.027194),(0.010720,0.014902)
(0.036503,0.009933),(0.007517,-0.006188)
(-0.009796,0.040292),(-0.004624,-0.010289)
(-0.021527,0.009051),(0.005083,-0.016559)
(-0.013395,0.009261),(0.005193,-0.001789)
(-0.032578,-0.054578),(0.003201,0.009904)
(0.082783,0.023909),(-0.009583,0.005155)
(0.014711,0.057073),(0.010371,0.011829)
(-0.031885,0.035036),(0.010218,-0.009222)
(0.004920,-0.038343),(-0.005247,-0.017436)
(0.030199,-0.025325),(0.004968,0.011014)
(0.026659,0.007557),(-0.000408,0.004636)
(-0.012857,0.021986),(-0.003637,0.015180)
(-0.047632,0.022166),(-0.005410,0.005268)
(-0.064228,0.001664),(0.016551,0.004099)
(-0.025908,-0.063040),(0.013298,0.004638)
(0.042390,-0.023155),(0.003355,0.008507)
(-0.002430,-0.000055),(0.019801,-0.004230)
(-0.027657,0.010526),(-0.005444,0.001567)
(-0.015550,-0.007485),(0.005265,-0.019717)
(0.004972,0.003124),(-0.010417,0.007633)
(-0.009571,0.016080),(0.004706,0.005138)
(0.005946,0.005918),(0.025864,0.018881)
(0.011790,0.029139),(0.002076,-0.009961)
(0.015824,0.012579),(-0.007976,-0.003353)
(0.015858,-0.034230),(0.011482,-0.002817)
(0.062050,-0.013319),(0.016502,-0.007575)
(0.024440,-0.009793),(-0.010192,-0.008039)
(0.018819,-0.012573),(-0.002115,-0.018923)
(0.005601,-0.057790),(0.017921,0.015265)
(-0.037975,-0.023893),(0.007784,-0.014872)
(-0.022042,0.012344),(0.000816,-0.008414)
(0.006965,0.006165),(0.001761,0.006582)
(-0.021491,-0.004552),(-0.018458,0.000688)
(-0.007162,-0.021190),(0.015722,-0.001875)
(-0.016786,-0.004463),(0.000164,-0.005585)
(-0.009893,-0.011650),(-0.014041,0.015347)
(-0.024789,-0.014709),(0.004085,-0.004190)
(0.008807,-0.012152),(0.013784,-0.003686)
(0.024192,0.034868),(0.003820,0.000553)
(0.000658,0.009396),(0.007381,0.004469)
(-0.003139,-0.026356),(-0.002591,0.010864)
(0.007527,-0.081208),(0.014365,0.016965)
(0.016987,0.039812),(-0.015573,-0.016752)
(-0.004375,-0.060193),(0.004401,0.002552)
(-0.047261,-0.050959),(-0.015392,-0.001060)
(0.005759,-0.025856),(-0.012661,-0.003503)
(-0.002321,-0.013946),(-0.001300,-0.007813)
(0.025175,0.007159),(0.020025,0.000209)
(0.060299,-0.021857),(-0.011042,-0.008783)
(-0.045633,-0.015420),(0.008744,0.000857)
(-0.025144,-0.028338),(-0.010053,0.012303)
(0.018751,0.035434),(0.000129,0.005965)
(0.046494,0.037724),(0.006262,0.008593)
(-0.102376,-0.035456),(0.015131,-0.004301)
(-0.002330,0.094737),(0.000685,-0.000961)
(0.008461,0.025393),(-0.000068,0.007370)
(0.025431,-0.001942),(0.008075,0.004102)
(-0.052297,-0.061868),(0.003771,0.004483)
(0.000689,0.088646),(0.005385,-0.012504)
(0.057803,-0.067237),(-0.001018,-0.005865)
(0.005155,-0.004036),(-0.004389,-0.005292)
(-0.028047,-0.015830),(-0.008657,0.003663)
(0.043878,-0.011323),(0.009226,-0.000632)
(0.106085,-0.010375),(-0.002038,-0.003651)
(-0.039349,0.002563),(-0.002248,0.003118)
(-0.033620,-0.007673),(-0.010392,-0.008140)
(0.073360,-0.120323),(-0.006237,0.004590)
(-0.056779,0.070090),(0.010267,0.005846)
(-0.025818,0.008792),(0.001751,-0.012584)
(-0.030836,0.007614),(0.003762,0.002549)
(0.074515,-0.038846),(-0.017674,-0.009801)
(-0.112324,0.124105),(-0.005054,0.001913)
(0.104455,-0.052366),(0.003705,0.007393)
(-0.001733,-0.028564),(0.002447,0.001786)
(-0.111350,0.084198),(0.002349,-0.004995)
(-0.005851,-0.063891),(-0.010330,-0.000669)
(0.007869,-0.106384),(0.008479,0.014433)
(-0.047360,-0.066571),(0.007675,0.006309)
(0.005496,-0.024591),(0.010523,0.010614)
(-0.066133,-0.082702),(0.016045,0.022348)
(0.083309,0.028986),(-0.006579,0.010712)
(-0.104275,0.009200),(-0.006847,-0.003454)
(-0.096429,-0.010637),(-0.011196,0.000138)
(-0.107959,0.034685),(-0.006642,0.002741)
(-0.005926,-0.142154),(0.004012,0.002687)
(-0.025487,-0.025868),(0.001260,0.013687)
(0.048590,-0.058581),(0.005049,-0.003625)
(-0.035567,0.072880),(0.001045,-0.006262)
(-0.059130,-0.132845),(0.002176,-0.003068)
(-0.121126,-0.079189),(-0.001283,0.000738)
(0.046324,-0.037834),(-0.003044,0.014872)
(-0.105838,0.020956),(0.004426,-0.002054)
(0.096659,0.016156),(0.015179,0.021204)
(-0.088411,0.200347),(-0.016786,0.001810)
(0.011100,-0.035161),(0.006367,-0.004034)
(0.057967,-0.000003),(0.003185,-0.001988)
(-0.001863,0.075371),(0.006387,-0.003000)
(0.049034,-0.040215),(0.010865,-0.004895)
(0.104032,0.021296),(0.003531,0.000870)
(0.090709,0.021489),(-0.006610,0.003736)
(0.068303,0.020343),(-0.009846,0.003453)
(-0.040111,0.086670),(-0.008776,-0.008304)
(-0.049421,-0.047805),(0.001619,-0.000656)
(0.007423,-0.019982),(-0.003891,-0.007656)
(-0.004446,-0.036493),(-0.007942,0.004834)
(-0.064177,0.032060),(0.010135,0.021373)
(-0.049503,-0.025558),(0.001815,0.002279)
(0.017137,0.002324),(0.006803,0.003856)
(0.011519,-0.012075),(-0.006496,-0.001660)
(-0.053564,0.006045),(0.013042,0.005442)
(-0.007600,-0.039621),(0.013877,-0.005526)
(0.006420,0.025841),(0.009967,0.001147)
(0.003320,-0.093445),(0.005893,0.008382)
(-0.010576,-0.035984),(0.004171,0.000303)
(0.008985,-0.061327),(0.002677,-0.024594)
(0.019669,0.061091),(0.002779,0.001685)
(-0.001803,-0.051306),(-0.002465,0.010050)
(0.040396,0.032111),(0.001336,-0.012255)
(-0.042989,-0.004780),(0.011506,0.004731)
(0.022902,-0.003554),(0.005835,-0.003457)
(0.003754,-0.015427),(0.000952,0.007947)
(-0.009021,-0.000311),(0.000295,-0.002715)
(-0.027636,-0.000346),(-0.006296,-0.008696)
(0.003995,-0.015316),(-0.003583,0.005824)
(-0.000011,0.004960),(0.003839,0.003361)
(0.019721,-0.025792),(-0.007471,0.020907)
(0.006419,0.029453),(-0.009815,0.006221)
(-0.046293,0.022428),(0.006867,-0.006775)
(0.004249,-0.001944),(0.012721,-0.006049)
(0.040797,-0.020759),(0.013331,0.014792)
(0.001858,-0.045231),(0.000488,0.006716)
(0.042033,-0.037917),(0.009305,-0.005450)
