8,48 -1
48,7 -1
47,8 -1
46,9 -1
45,10 -1
44,11 -1
43,12 -1
42,13 -1
41,14 128
40,15 -1
39,16 -1
38,17 123
37,18 110
36,19 108
35,20 105
34,21 104
33,22 104
32,23 99
31,24 99
30,25 100
29,26 94
28,27 97
27,28 95
26,29 90
25,30 95
24,31 93
23,32 96
22,33 89
21,34 94
20,35 89
19,36 96
18,37 97
17,38 97
16,39 -1
15,40 -1
14,41 100
13,42 -1
12,43 -1
11,44 -1
10,45 -1
9,46 -1
8,47 -1
7,48 -1
48,6 -1
47,7 -1
46,8 -1
45,9 -1
44,10 -1
43,11 -1
42,12 -1
41,13 -1
40,14 116
39,15 107
38,16 107
37,17 107
36,18 105
35,19 100
34,20 102
33,21 96
32,22 100
31,23 97
30,24 97
29,25 93
28,26 96
27,27 89
26,28 93
25,29 89
24,30 89
23,31 89
22,32 89
21,33 91
20,34 86
19,35 88
18,36 90
17,37 89
16,38 96
15,39 92
14,40 96
13,41 -1
12,42 -1
11,43 -1
10,44 -1
9,45 -1
8,46 -1
7,47 -1
6,48 -1
48,5 -1
47,6 -1
46,7 -1
45,8 -1
44,9 -1
43,10 -1
42,11 -1
41,12 -1
40,13 -1
39,14 116
38,15 99
37,16 107
36,17 99
35,18 99
34,19 94
33,20 94
32,21 94
31,22 91
30,23 88
29,24 90
28,25 88
27,26 88
26,27 83
25,28 86
24,29 85
23,30 87
22,31 83
21,32 87
20,33 80
19,34 88
18,35 90
17,36 90
16,37 92
15,38 87
14,39 89
13,40 -1
12,41 -1
11,42 -1
10,43 -1
9,44 -1
8,45 -1
7,46 -1
6,47 -1
5,48 -1
48,4 -1
47,5 -1
46,6 -1
45,7 -1
44,8 -1
43,9 -1
42,10 -1
41,11 -1
40,12 112
39,13 102
38,14 99
37,15 98
36,16 103
35,17 93
34,18 91
33,19 88
32,20 94
31,21 89
30,22 85
29,23 87
28,24 82
27,25 86
26,26 87
25,27 81
24,28 79
23,29 83
22,30 82
21,31 80
20,32 83
19,33 83
18,34 84
17,35 84
16,36 86
15,37 84
14,38 84
13,39 83
12,40 83
11,41 -1
10,42 -1
9,43 -1
8,44 -1
7,45 -1
6,46 -1
5,47 -1
4,48 -1
48,3 -1
47,4 -1
46,5 -1
45,6 -1
44,7 -1
43,8 -1
42,9 -1
41,10 -1
40,11 -1
39,12 97
38,13 95
37,14 91
36,15 91
35,16 91
34,17 91
33,18 86
32,19 90
31,20 84
30,21 84
29,22 85
28,23 84
27,24 78
26,25 85
25,26 80
24,27 80
23,28 76
22,29 77
21,30 79
20,31 79
19,32 80
18,33 79
17,34 76
16,35 73
15,36 83
14,37 78
13,38 80
12,39 76
11,40 -1
10,41 -1
9,42 -1
8,43 -1
7,44 -1
6,45 -1
5,46 -1
4,47 -1
3,48 -1
48,2 -1
47,3 -1
46,4 -1
45,5 -1
44,6 -1
43,7 -1
42,8 -1
41,9 -1
40,10 99
39,11 102
38,12 89
37,13 89
36,14 90
35,15 84
34,16 89
33,17 81
32,18 84
31,19 83
30,20 80
29,21 80
28,22 78
27,23 78
26,24 77
25,25 79
24,26 77
23,27 76
22,28 76
21,29 75
20,30 74
19,31 72
18,32 77
17,33 75
16,34 75
15,35 76
14,36 73
13,37 74
12,38 81
11,39 84
10,40 81
9,41 80
8,42 -1
7,43 -1
6,44 -1
5,45 -1
4,46 -1
3,47 -1
2,48 -1
48,1 -1
47,2 -1
46,3 -1
45,4 -1
44,5 -1
43,6 -1
42,7 -1
41,8 88
40,9 -1
39,10 89
38,11 93
37,12 89
36,13 85
35,14 84
34,15 83
33,16 80
32,17 78
31,18 80
30,19 75
29,20 73
28,21 75
27,22 74
26,23 75
25,24 76
24,25 74
23,26 71
22,27 72
21,28 70
20,29 69
19,30 73
18,31 71
17,32 69
16,33 73
15,34 72
14,35 74
13,36 76
12,37 78
11,38 79
10,39 75
9,40 -1
8,41 -1
7,42 -1
6,43 -1
5,44 -1
4,45 -1
3,46 -1
2,47 -1
1,48 -1
48,0 -1
47,1 -1
46,2 -1
45,3 -1
44,4 -1
43,5 -1
42,6 -1
41,7 -1
40,8 80
39,9 -1
38,10 88
37,11 93
36,12 80
35,13 78
34,14 78
33,15 77
32,16 73
31,17 76
30,18 74
29,19 73
28,20 71
27,21 72
26,22 70
25,23 69
24,24 74
23,25 70
22,26 66
21,27 68
20,28 69
19,29 68
18,30 69
17,31 72
16,32 70
15,33 69
14,34 72
13,35 72
12,36 74
11,37 74
10,38 71
9,39 -1
8,40 71
7,41 77
6,42 -1
5,43 -1
4,44 -1
3,45 -1
2,46 -1
1,47 -1
0,48 -1
47,0 -1
46,1 -1
45,2 -1
44,3 -1
43,4 -1
42,5 -1
41,6 -1
40,7 -1
39,8 -1
38,9 87
37,10 82
36,11 85
35,12 74
34,13 74
33,14 73
32,15 74
31,16 73
30,17 73
29,18 70
28,19 70
27,20 70
26,21 66
25,22 68
24,23 68
23,24 67
22,25 66
21,26 69
20,27 62
19,28 65
18,29 67
17,30 66
16,31 67
15,32 63
14,33 65
13,34 69
12,35 69
11,36 73
10,37 71
9,38 75
8,39 -1
7,40 -1
6,41 -1
5,42 -1
4,43 -1
3,44 -1
2,45 -1
1,46 -1
0,47 -1
46,0 -1
45,1 -1
44,2 -1
43,3 -1
42,4 -1
41,5 93
40,6 81
39,7 78
38,8 -1
37,9 79
36,10 70
35,11 71
34,12 72
33,13 71
32,14 70
31,15 71
30,16 67
29,17 66
28,18 67
27,19 66
26,20 65
25,21 63
24,22 63
23,23 65
22,24 65
21,25 61
20,26 64
19,27 63
18,28 62
17,29 64
16,30 63
15,31 61
14,32 62
13,33 65
12,34 65
11,35 65
10,36 67
9,37 69
8,38 72
7,39 70
6,40 76
5,41 77
4,42 -1
3,43 -1
2,44 -1
1,45 -1
0,46 -1
45,0 -1
44,1 -1
43,2 -1
42,3 -1
41,4 -1
40,5 71
39,6 85
38,7 77
37,8 72
36,9 74
35,10 63
34,11 71
33,12 71
32,13 63
31,14 64
30,15 67
29,16 64
28,17 65
27,18 64
26,19 62
25,20 62
24,21 61
23,22 63
22,23 63
21,24 61
20,25 61
19,26 63
18,27 62
17,28 63
16,29 62
15,30 60
14,31 62
13,32 63
12,33 66
11,34 67
10,35 61
9,36 60
8,37 62
7,38 68
6,39 76
5,40 -1
4,41 -1
3,42 -1
2,43 -1
1,44 -1
0,45 -1
44,0 -1
43,1 -1
42,2 -1
41,3 76
40,4 75
39,5 -1
38,6 81
37,7 68
36,8 70
35,9 70
34,10 59
33,11 63
32,12 65
31,13 63
30,14 63
29,15 62
28,16 62
27,17 59
26,18 61
25,19 58
24,20 60
23,21 57
22,22 59
21,23 57
20,24 59
19,25 58
18,26 59
17,27 58
16,28 59
15,29 58
14,30 60
13,31 59
12,32 61
11,33 60
10,34 58
9,35 61
8,36 64
7,37 66
6,38 69
5,39 65
4,40 66
3,41 -1
2,42 -1
1,43 -1
0,44 -1
43,0 -1
42,1 -1
41,2 -1
40,3 72
39,4 63
38,5 64
37,6 67
36,7 67
35,8 64
34,9 61
33,10 60
32,11 62
31,12 62
30,13 62
29,14 60
28,15 57
27,16 59
26,17 58
25,18 54
24,19 57
23,20 56
22,21 58
21,22 57
20,23 56
19,24 57
18,25 54
17,26 56
16,27 56
15,28 56
14,29 55
13,30 56
12,31 58
11,32 55
10,33 60
9,34 57
8,35 60
7,36 58
6,37 63
5,38 60
4,39 61
3,40 64
2,41 -1
1,42 -1
0,43 -1
42,0 60
41,1 -1
40,2 -1
39,3 68
38,4 66
