tiempo, ax, ay, az
0.000000,129,127,152
0.001932,129,127,151
0.007890,129,127,152
0.012180,129,127,152
0.018252,129,127,152
0.022040,129,128,152
0.027864,129,127,152
0.030903,129,127,151
0.037003,129,127,152
0.041015,129,127,152
0.047003,129,127,152
0.051009,129,127,152
0.057012,129,127,152
0.061017,129,127,152
0.067017,129,127,151
0.071016,129,127,151
0.077017,129,127,152
0.081015,129,127,152
0.089945,129,127,152
0.091902,129,127,152
0.097032,129,127,152
0.101017,129,127,151
0.107011,129,127,151
0.111016,130,127,152
0.117017,129,127,153
0.121016,129,127,152
0.127016,130,127,152
0.131006,130,128,152
0.137016,129,127,151
0.141008,130,128,151
0.147012,130,128,152
0.151012,130,127,153
0.157027,130,128,151
0.164016,130,128,151
0.166007,130,127,152
0.172017,130,127,151
0.176016,130,127,152
0.182016,130,128,153
0.186016,130,127,153
0.192013,131,128,151
0.196018,131,127,151
0.202015,131,127,152
0.206017,130,128,152
0.212017,131,128,152
0.216017,131,128,153
0.222017,131,128,151
0.226018,131,128,151
0.232023,131,127,151
0.236017,131,128,152
0.242013,131,127,152
0.246012,131,128,152
0.252019,131,128,152
0.256016,131,128,152
0.262018,131,128,152
0.266018,131,128,153
0.272018,131,127,152
0.276017,131,128,151
0.282017,132,128,152
0.286017,132,128,152
0.292015,131,128,153
0.296018,132,127,151
0.302017,132,128,150
0.306017,132,128,153
0.312018,132,127,152
0.316018,132,127,153
0.322017,132,128,152
0.326017,132,128,150
0.332019,132,128,152
0.336017,132,127,153
0.342014,133,127,152
0.346164,132,128,150
0.352018,133,128,151
0.356017,133,128,153
0.361018,133,128,154
0.367018,133,128,152
0.371018,133,128,151
0.377017,133,128,152
0.381018,133,128,153
0.387018,133,128,152
0.391021,133,128,151
0.397019,133,128,151
0.401018,134,128,152
0.407017,134,128,153
0.411018,133,128,153
0.417018,134,128,151
0.421006,134,128,151
0.427011,134,128,152
0.431014,134,128,152
0.437015,134,128,152
0.440951,134,127,151
0.447008,134,128,152
0.451008,134,128,151
0.457017,134,128,152
0.461016,134,127,152
0.467015,134,128,151
0.471015,134,128,152
0.478023,134,128,152
0.482020,134,127,151
0.488021,134,128,152
0.492019,134,128,153
0.498020,134,128,152
0.502018,134,128,151
0.507020,134,128,152
0.511018,135,128,152
0.517018,135,128,151
0.521018,135,128,152
0.527011,134,128,152
0.531017,134,128,152
0.537018,135,128,150
0.541016,135,128,152
0.547037,135,128,153
0.551015,135,128,151
0.557026,135,128,150
0.561019,135,128,151
0.567019,135,128,152
0.571018,135,128,151
0.577019,135,128,150
0.581418,135,128,152
0.587253,135,128,153
0.591253,135,128,151
0.597006,135,128,151
0.601001,135,127,153
0.607007,135,128,152
0.611015,135,128,150
0.617018,134,128,151
0.621019,134,128,153
0.627010,134,128,151
0.631018,135,128,151
0.637019,135,128,152
0.641018,135,128,152
0.647093,135,128,150
0.651006,135,128,150
0.657008,135,128,153
0.661007,134,128,152
0.667008,134,127,150
0.671013,135,128,152
0.685019,135,128,153
0.689017,135,128,151
0.690010,135,128,150
0.692013,135,128,151
0.701019,135,128,153
0.704013,135,127,151
0.706004,135,127,151
0.712017,135,128,153
0.716015,135,128,152
0.722016,135,128,150
0.726012,135,128,150
0.732018,135,128,152
0.736017,134,128,150
0.742023,134,128,150
0.746015,135,128,153
0.752015,135,129,152
0.756016,135,128,150
0.762017,135,128,151
0.766008,135,128,153
0.772017,135,128,152
0.776017,135,128,150
0.782015,135,128,150
0.786017,135,128,153
0.791962,135,128,151
0.796016,134,128,151
0.802017,135,128,152
0.806017,135,129,152
0.812016,135,128,150
0.816017,135,128,151
0.823018,135,128,152
0.827012,135,128,151
0.833022,135,128,149
0.837017,135,128,151
0.843012,134,128,154
0.847016,134,128,152
0.852016,134,127,151
0.856018,135,127,152
0.862017,135,128,151
0.866010,135,128,149
0.872017,135,128,149
0.876016,135,128,153
0.882017,134,128,151
0.886016,134,128,149
0.892011,135,128,152
0.896017,135,128,153
0.902018,135,127,151
0.906017,135,127,151
0.912018,135,127,153
0.916016,134,127,152
0.922018,134,127,150
0.926012,135,128,154
0.932020,135,128,155
0.936019,135,127,150
0.942062,135,127,148
0.946018,135,127,153
0.952018,135,127,155
0.956034,134,126,150
0.962022,135,125,151
0.966013,135,125,153
0.972021,134,126,152
0.976032,134,127,153
0.982022,135,127,155
0.986021,135,127,153
0.992023,134,126,148
0.995952,135,127,151
1.002015,135,127,156
1.006022,135,127,152
1.011956,136,127,148
1.021023,136,126,151
1.022014,136,127,152
1.027019,135,127,151
1.031022,135,127,152
1.037027,135,127,154
1.041024,135,127,151
1.047024,135,127,148
1.051022,135,128,152
1.057025,135,128,152
1.061023,135,128,148
1.067019,135,128,148
1.071016,136,128,152
1.077018,135,127,150
1.081018,136,127,151
1.087026,136,127,153
1.090968,136,127,150
1.097025,135,127,148
1.101022,135,127,153
1.107022,135,127,154
1.111020,135,127,150
1.117024,136,126,149
1.121023,136,126,150
1.127021,136,126,149
1.131010,135,126,149
1.137026,135,127,154
1.141020,135,126,153
1.147021,135,126,149
1.151020,135,125,151
1.157026,136,126,154
1.161020,136,127,152
1.166953,136,126,151
1.171014,137,126,153
1.177016,136,126,149
1.180961,136,126,147
1.187139,136,126,155
1.191058,135,126,155
1.197062,135,127,148
1.201055,135,126,150
1.207065,135,126,153
1.211066,135,127,150
1.217072,135,127,151
1.221070,135,128,153
1.226943,135,127,149
1.234019,136,127,149
1.235958,137,127,153
1.242064,137,127,153
1.246070,137,128,148
1.252071,137,127,149
1.256074,136,128,150
1.262072,135,127,150
1.266071,134,127,154
1.272071,134,127,155
1.276064,134,126,148
1.282046,135,125,150
1.286072,136,125,156
1.292072,137,125,154
1.299072,137,126,149
1.301071,138,125,151
1.307068,137,125,150
1.311066,136,125,148
1.317073,136,124,153
1.323073,136,126,155
1.326070,134,125,150
1.331071,134,124,149
1.337065,134,124,155
1.341070,134,123,153
1.347072,135,124,152
1.352071,136,124,156
1.356070,136,125,151
1.362065,136,124,146
1.366074,136,124,153
1.372070,135,126,156
1.376074,135,126,150
1.382073,135,124,149
1.386073,135,125,153
1.391972,135,125,153
1.395958,135,126,154
1.402072,136,126,154
1.406072,135,125,147
1.412067,135,126,149
1.416070,135,125,152
1.422071,135,126,154
1.426070,135,125,153
1.432095,135,126,149
1.436074,135,127,150
1.442074,135,126,154
1.446067,135,125,151
1.453067,135,126,152
1.457069,135,124,151
1.462062,134,125,148
1.468080,134,126,152
1.471988,135,125,156
1.478065,136,125,152
1.481074,136,125,146
1.487069,136,125,149
1.491072,136,125,153
1.497071,135,125,149
1.501069,135,126,153
1.507066,135,124,154
1.511069,134,125,149
1.517075,134,124,150
1.521073,134,124,152
1.527083,135,124,153
1.531072,135,126,154
1.537077,135,125,152
1.541073,136,124,151
1.547065,136,123,149
1.553073,136,124,152
1.556059,135,123,155
1.561084,135,124,151
1.567070,134,126,151
1.571058,134,123,152
1.577099,133,123,149
1.581072,133,123,155
1.587072,134,124,158
1.591071,134,123,151
1.597073,135,124,149
1.601072,136,124,152
1.607073,137,123,156
1.611077,136,124,153
1.617104,136,123,150
1.620896,135,124,150
1.627021,134,124,151
1.631016,134,124,156
1.637028,133,123,153
1.641025,133,122,150
1.647017,133,123,150
1.651024,133,122,150
1.657025,135,124,156
1.660958,136,124,157
1.667024,136,123,150
1.671014,136,123,144
1.677013,136,122,148
1.681018,135,123,155
1.687022,135,123,155
1.691021,134,124,150
1.697021,134,123,151
1.701021,134,122,153
1.707026,134,124,154
1.710991,134,123,157
1.717023,134,122,150
1.721022,133,121,144
1.727028,134,121,154
1.731025,135,121,156
1.737029,135,122,150
1.741025,136,123,150
1.747017,136,122,151
1.751024,136,122,151
1.757030,135,122,153
1.761024,134,122,155
1.767024,134,124,150
1.770974,133,123,147
1.777027,134,123,154
1.781024,134,123,153
1.786985,133,123,147
1.791024,135,124,154
1.797023,136,123,154
1.801014,136,124,150
1.807021,136,124,148
1.811025,135,122,148
1.817026,135,123,148
1.821025,134,124,149
1.830021,134,125,154
1.832024,134,126,151
1.837031,134,124,147
1.841028,134,124,150
1.847020,135,124,150
1.853027,135,125,150
1.856023,135,125,151
1.862020,136,124,148
1.868026,136,122,151
1.871935,135,122,151
1.878026,134,124,150
1.882025,134,125,156
1.887025,133,124,152
1.891025,132,123,149
1.897025,132,121,154
1.901027,132,120,152
1.907026,133,122,152
1.911025,134,123,156
1.917027,136,123,158
1.921025,136,124,148
1.927025,136,124,146
1.931018,135,124,153
1.937031,134,123,149
1.941028,133,124,150
1.950029,133,125,156
1.952023,132,124,150
1.965030,133,124,150
1.969029,135,124,159
1.985030,135,123,155
1.986020,136,124,149
1.987019,136,125,147
1.995027,134,124,149
1.997027,132,124,145
2.002022,131,124,152
2.006029,131,124,152
2.011936,132,123,153
2.016081,135,122,155
2.022074,136,121,150
2.026074,137,123,145
2.032075,138,124,149
2.036078,138,123,153
2.042075,137,123,149
2.046068,136,123,144
2.052075,135,122,150
2.056073,134,122,151
2.062016,134,122,148
2.069074,134,122,150
2.071064,134,122,152
2.077072,134,121,150
2.081078,135,122,150
2.087074,136,120,150
2.091078,136,121,147
2.097073,135,121,148
2.101077,135,121,150
2.107077,135,123,153
2.111075,136,124,150
2.117076,136,124,149
2.121533,136,124,152
2.126926,135,124,151
2.132930,133,123,147
2.135918,133,123,153
2.140924,132,123,151
2.147061,132,124,150
2.151059,134,124,157
2.157070,135,122,155
2.161074,135,122,149
2.167080,136,122,149
2.171077,136,121,155
2.180076,136,122,153
